;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Device number: 2016951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Name;#1;#2;#3;#4;#5;#7;#8;#9;#10;#11;#12;#13;#14;#15;#16;#17;#18;#19;#20;#21;#22;#23;#24;#25;#26;#27;#28;#29;#30;#31;#32;#33;#34;#35;#36;#37;#38;#39;#40;#41;#42;#43;#44;#45;#46;#47;#48;#49;#50;#51;#52;#53;#54;#55;#56;#57;#58;#59;#60;#61
315;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,30623E-03;0,00000E+00;0,00000E+00;3,08962E-03;4,63707E-03;0,00000E+00;3,60997E-03;1,73752E-03;2,88823E-03;4,51246E-04;0,00000E+00;0,00000E+00;8,68761E-04;4,52392E-03;4,96435E-04;0,00000E+00;1,70300E-04;0,00000E+00;8,33711E-05;2,93203E-05;3,52563E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,70415E-04;3,54154E-04;3,75415E-04;0,00000E+00;0,00000E+00;6,73612E-05;0,00000E+00;0,00000E+00;0,00000E+00;6,23519E-04;0,00000E+00;0,00000E+00;2,01534E-04;0,00000E+00;2,41334E-05;1,56580E-04;5,61344E-06;5,61344E-05;0,00000E+00;0,00000E+00;1,08712E-04;2,48089E-05;3,53668E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,26558E-04;5,64337E-04
316;1,52217E-04;6,12640E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,98734E-05;0,00000E+00;1,44692E-03;4,61008E-05;6,37331E-05;0,00000E+00;5,49232E-05;0,00000E+00;1,37308E-05;6,86540E-06;0,00000E+00;0,00000E+00;0,00000E+00;4,80578E-05;1,68269E-03;0,00000E+00;2,59099E-06;0,00000E+00;0,00000E+00;4,46088E-07;5,36400E-07;0,00000E+00;0,00000E+00;0,00000E+00;9,83583E-04;9,26486E-04;5,10727E-06;0,00000E+00;0,00000E+00;8,11821E-04;0,00000E+00;0,00000E+00;9,53290E-04;0,00000E+00;9,13692E-04;0,00000E+00;0,00000E+00;3,06619E-06;0,00000E+00;0,00000E+00;5,20660E-07;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,75470E-04;0,00000E+00;5,38081E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,07924E-04;8,07357E-06
317;1,44135E-04;2,98344E-04;1,94978E-05;0,00000E+00;1,15895E-03;9,74888E-04;2,90858E-03;1,26705E-03;0,00000E+00;5,00228E-04;6,37342E-03;3,23310E-04;2,37094E-03;0,00000E+00;9,16433E-03;0,00000E+00;4,55245E-03;5,33100E-03;9,10489E-04;5,00769E-03;0,00000E+00;0,00000E+00;3,49054E-05;0,00000E+00;5,75901E-05;0,00000E+00;8,23629E-05;1,74946E-04;0,00000E+00;0,00000E+00;9,34243E-04;6,41374E-05;6,27441E-04;0,00000E+00;0,00000E+00;4,11814E-04;0,00000E+00;5,80292E-04;0,00000E+00;0,00000E+00;1,37607E-05;1,68108E-04;2,36137E-04;2,41916E-05;0,00000E+00;1,55363E-04;8,23629E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,64008E-04;0,00000E+00;0,00000E+00;2,16441E-04;8,23629E-05;0,00000E+00;0,00000E+00;3,48949E-04;4,50810E-04
318;0,00000E+00;0,00000E+00;1,40483E-04;2,48290E-04;2,48694E-04;3,20662E-03;8,53317E-04;7,62198E-04;0,00000E+00;3,71755E-03;0,00000E+00;1,01069E-03;7,41171E-03;3,07719E-03;3,03206E-03;4,39599E-04;1,31880E-03;1,01069E-03;2,19799E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,75610E-05;0,00000E+00;0,00000E+00;5,46893E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,00497E-04;3,75447E-04;3,97661E-05;0,00000E+00;3,97661E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,30167E-05;0,00000E+00;1,02588E-04;4,67204E-05;1,13976E-04;6,66769E-05;0,00000E+00;0,00000E+00;1,15950E-05;0,00000E+00;1,37523E-05;2,92915E-04;0,00000E+00;0,00000E+00;2,78669E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,09512E-05;2,01435E-04
319;0,00000E+00;2,16528E-04;1,40095E-04;4,00036E-04;2,51153E-04;1,60637E-04;1,07597E-03;1,47156E-03;4,75421E-04;4,21990E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,10762E-03;0,00000E+00;7,74347E-04;1,99264E-03;0,00000E+00;2,21973E-04;0,00000E+00;0,00000E+00;1,66258E-05;5,06664E-05;0,00000E+00;1,93214E-04;0,00000E+00;3,88546E-04;0,00000E+00;4,11476E-04;2,48309E-04;5,42434E-04;0,00000E+00;1,20983E-03;4,01593E-05;0,00000E+00;2,79264E-04;4,18434E-04;0,00000E+00;6,58651E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,22974E-05;1,15103E-04;6,73362E-05;0,00000E+00;0,00000E+00;4,65687E-05;0,00000E+00;9,65778E-05;2,95811E-04;0,00000E+00;0,00000E+00;2,81425E-04;0,00000E+00;5,97763E-05;0,00000E+00;0,00000E+00;1,40095E-04
320;1,98787E-05;4,07422E-04;1,97083E-05;4,92215E-05;8,70237E-04;0,00000E+00;6,72809E-04;7,05769E-04;3,67550E-04;6,74172E-04;9,66906E-03;0,00000E+00;3,51602E-03;0,00000E+00;0,00000E+00;8,45948E-03;2,17868E-04;1,31851E-03;3,07652E-03;0,00000E+00;0,00000E+00;5,48153E-06;1,67048E-05;0,00000E+00;6,37030E-05;0,00000E+00;1,28104E-04;0,00000E+00;2,84941E-04;4,12170E-04;1,78841E-04;0,00000E+00;7,48737E-04;0,00000E+00;0,00000E+00;7,88332E-05;3,76503E-04;0,00000E+00;2,17158E-04;3,03646E-04;0,00000E+00;6,01092E-06;0,00000E+00;1,15775E-05;2,42145E-04;4,99967E-05;3,97574E-05;0,00000E+00;3,59266E-04;0,00000E+00;2,72628E-05;2,92851E-05;2,81834E-04;0,00000E+00;0,00000E+00;5,16846E-04;6,16069E-04;0,00000E+00;0,00000E+00;1,97083E-05
321;2,95526E-04;7,13659E-04;0,00000E+00;0,00000E+00;1,11563E-05;1,37912E-03;2,16719E-03;1,05982E-06;1,82811E-03;0,00000E+00;1,08898E-03;0,00000E+00;0,00000E+00;7,39511E-06;2,72244E-03;2,95804E-05;2,71154E-05;2,73723E-03;4,90039E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,08642E-06;0,00000E+00;0,00000E+00;6,08170E-04;1,95358E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,22987E-06;4,45974E-07;7,89854E-04;1,57659E-03;1,73774E-03;3,27601E-06;6,24455E-06;2,04587E-07;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,12931E-05;2,34136E-06;2,00688E-06;1,72599E-04;0,00000E+00;3,07222E-04;3,69375E-05;1,75636E-07;2,47386E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,43513E-04;0,00000E+00
322;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,15018E-03;3,63528E-04;0,00000E+00;2,31259E-04;1,60626E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,58147E-04;1,27876E-03;0,00000E+00;5,78481E-03;4,68878E-03;2,55752E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,13977E-05;0,00000E+00;1,05246E-03;0,00000E+00;0,00000E+00;1,65773E-04;3,37812E-04;2,93628E-04;0,00000E+00;1,32868E-04;3,55438E-05;3,85588E-04;7,71176E-05;3,08470E-04;6,62801E-04;4,52781E-04;8,63195E-04;1,31117E-03;3,53771E-05;0,00000E+00;0,00000E+00;2,66939E-05;0,00000E+00;0,00000E+00;4,70504E-04;4,53058E-04;1,39191E-04;0,00000E+00;1,06678E-04;1,13609E-04;3,03708E-05;1,28722E-04;0,00000E+00;0,00000E+00;6,05880E-05;0,00000E+00;3,85588E-05;6,05880E-05
323;0,00000E+00;4,77825E-05;0,00000E+00;6,42427E-04;6,22034E-04;1,33964E-03;6,33176E-04;1,35067E-04;2,44540E-03;5,64046E-04;1,53114E-03;1,96861E-03;2,44569E-03;3,49976E-03;1,53114E-03;3,63478E-03;0,00000E+00;0,00000E+00;1,31241E-03;3,93723E-03;0,00000E+00;9,35569E-05;2,02774E-04;1,01726E-04;7,10629E-05;0,00000E+00;4,15522E-04;2,23112E-04;0,00000E+00;8,26336E-04;3,29181E-04;3,73922E-04;1,00028E-04;2,37441E-04;0,00000E+00;5,54029E-04;1,64825E-03;0,00000E+00;1,51330E-03;1,35636E-03;0,00000E+00;0,00000E+00;0,00000E+00;7,51227E-05;0,00000E+00;0,00000E+00;2,04504E-04;2,98390E-04;2,99772E-04;0,00000E+00;5,47427E-05;0,00000E+00;0,00000E+00;1,65137E-05;1,03995E-04;0,00000E+00;1,70508E-04;0,00000E+00;0,00000E+00;1,70508E-04
324;2,93511E-05;4,46874E-05;0,00000E+00;6,00813E-04;0,00000E+00;2,96081E-04;1,76620E-03;0,00000E+00;4,82114E-03;2,03355E-03;1,43196E-03;3,13895E-03;8,18265E-04;8,14003E-03;3,37875E-03;2,60992E-03;0,00000E+00;9,73394E-04;1,22740E-03;3,68219E-03;0,00000E+00;8,74968E-05;1,33322E-04;9,51362E-05;8,75423E-05;0,00000E+00;3,88606E-04;0,00000E+00;0,00000E+00;0,00000E+00;8,40545E-04;4,82748E-05;0,00000E+00;2,22061E-04;0,00000E+00;5,18141E-04;0,00000E+00;0,00000E+00;1,06557E-03;6,59549E-04;2,07147E-06;7,98765E-05;0,00000E+00;5,17260E-05;2,10312E-05;0,00000E+00;1,85051E-05;2,20133E-04;3,23741E-05;0,00000E+00;5,11967E-05;0,00000E+00;4,62367E-04;1,54440E-05;9,72585E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,93511E-05
325;8,76560E-06;3,28728E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,77865E-04;1,28406E-03;7,39415E-04;8,83067E-04;6,71515E-04;1,71980E-03;3,87601E-04;0,00000E+00;1,45351E-03;5,81402E-04;2,44045E-03;4,29950E-04;2,90701E-04;6,01929E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,13177E-04;0,00000E+00;6,29623E-06;0,00000E+00;0,00000E+00;3,48975E-04;0,00000E+00;0,00000E+00;5,70841E-04;1,44171E-05;0,00000E+00;0,00000E+00;4,66719E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,08111E-03;0,00000E+00;3,35576E-05;2,38549E-05;0,00000E+00;1,54478E-05;6,28089E-06;3,91280E-04;0,00000E+00;1,82422E-04;3,17533E-04;0,00000E+00;2,42108E-04;0,00000E+00;2,29987E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,72253E-04;0,00000E+00;1,16680E-04;2,42125E-04
326;0,00000E+00;1,67834E-04;9,26670E-05;2,43131E-05;1,66041E-05;3,89399E-05;4,60199E-05;8,80865E-04;7,37012E-04;3,53192E-05;0,00000E+00;7,82665E-05;4,63914E-03;1,53660E-03;6,78515E-04;6,14638E-03;7,73190E-03;1,50005E-02;2,59034E-03;1,07616E-04;2,30877E-05;3,93836E-06;0,00000E+00;0,00000E+00;0,00000E+00;7,64379E-07;1,41600E-05;0,00000E+00;0,00000E+00;1,22542E-05;1,54873E-04;0,00000E+00;1,14162E-03;0,00000E+00;5,30999E-06;0,00000E+00;3,53999E-06;5,44076E-04;9,07610E-04;3,83019E-05;0,00000E+00;2,14084E-06;0,00000E+00;7,79826E-07;0,00000E+00;0,00000E+00;7,87669E-04;4,20541E-04;1,95331E-04;0,00000E+00;3,52517E-04;2,04774E-04;1,45978E-04;0,00000E+00;4,05864E-05;7,43991E-04;0,00000E+00;0,00000E+00;3,70668E-04;2,31667E-04
327;0,00000E+00;0,00000E+00;5,16387E-04;9,98320E-04;8,43251E-04;1,64022E-03;2,34404E-03;0,00000E+00;1,64280E-04;2,45122E-03;2,28338E-04;3,67037E-03;1,20514E-03;1,02752E-03;7,51412E-03;0,00000E+00;2,80774E-03;7,39571E-03;1,31930E-03;4,87551E-03;0,00000E+00;1,76075E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,13861E-05;5,81422E-04;1,04250E-04;0,00000E+00;5,03169E-04;6,04548E-04;1,35891E-04;1,63586E-04;0,00000E+00;2,18033E-04;0,00000E+00;1,45355E-04;1,69784E-04;0,00000E+00;1,62530E-03;6,55998E-06;8,79050E-05;0,00000E+00;5,02212E-05;6,29019E-05;9,09133E-05;0,00000E+00;1,60847E-04;3,32591E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,17163E-05;0,00000E+00;1,50328E-04;1,03277E-05;2,47866E-04;1,03277E-04;0,00000E+00
328;0,00000E+00;2,84701E-04;1,33581E-03;0,00000E+00;9,70680E-04;1,06865E-04;1,17552E-03;5,60336E-04;1,67518E-03;2,58938E-03;5,58658E-03;1,18135E-03;0,00000E+00;4,83018E-03;3,29252E-03;0,00000E+00;2,06737E-03;3,54406E-03;2,95338E-04;2,70184E-03;0,00000E+00;3,71534E-05;2,49819E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,69680E-04;1,72145E-04;0,00000E+00;0,00000E+00;3,51530E-04;4,23172E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,39206E-04;0,00000E+00;1,36030E-04;1,69697E-05;5,64442E-05;0,00000E+00;4,70827E-05;1,90876E-04;2,35179E-04;0,00000E+00;4,00744E-05;2,25455E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,33782E-04;2,23755E-04;4,21251E-04;2,67163E-05;6,41191E-04;2,67163E-04;5,89473E-05
329;0,00000E+00;1,12156E-03;5,77589E-04;0,00000E+00;7,56110E-04;0,00000E+00;1,84829E-03;2,68781E-03;1,09696E-03;1,64649E-04;7,89529E-03;0,00000E+00;0,00000E+00;1,90588E-03;2,29187E-03;0,00000E+00;3,83102E-03;0,00000E+00;0,00000E+00;1,33412E-03;0,00000E+00;1,60647E-05;1,68789E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,91515E-04;1,51044E-04;2,39929E-04;4,80451E-04;1,89997E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,81712E-04;1,20213E-03;0,00000E+00;0,00000E+00;4,95255E-05;0,00000E+00;0,00000E+00;2,47071E-05;6,05287E-05;0,00000E+00;0,00000E+00;1,21156E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,36481E-04;0,00000E+00;1,96328E-04;2,75850E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,17218E-05
330;2,08781E-04;1,01641E-03;6,12694E-04;9,48056E-04;7,37203E-05;0,00000E+00;5,02950E-04;5,10809E-03;0,00000E+00;6,94065E-04;1,37524E-03;0,00000E+00;0,00000E+00;2,09817E-03;3,19806E-03;6,71416E-03;1,04248E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,37147E-06;5,60532E-05;0,00000E+00;1,09065E-04;0,00000E+00;0,00000E+00;7,93263E-05;0,00000E+00;6,52887E-05;1,88150E-04;5,17012E-05;0,00000E+00;0,00000E+00;1,51841E-04;3,79602E-04;6,83283E-04;1,48803E-03;8,84811E-04;0,00000E+00;5,35812E-06;0,00000E+00;1,36302E-04;0,00000E+00;0,00000E+00;1,64709E-05;0,00000E+00;2,46741E-04;1,38181E-04;0,00000E+00;2,62555E-05;0,00000E+00;4,25830E-04;9,50430E-05;0,00000E+00;6,45323E-04;0,00000E+00;0,00000E+00;4,17562E-04;6,07363E-04
331;1,39277E-06;1,34535E-05;9,84050E-04;3,46837E-04;0,00000E+00;0,00000E+00;1,67133E-05;0,00000E+00;0,00000E+00;1,34076E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,12611E-03;1,53966E-04;2,02126E-03;2,46345E-04;4,37463E-03;7,69828E-05;0,00000E+00;0,00000E+00;0,00000E+00;6,53043E-04;7,31701E-05;0,00000E+00;9,35108E-05;1,66692E-04;4,47221E-04;7,30599E-04;1,68810E-04;0,00000E+00;0,00000E+00;0,00000E+00;8,79397E-04;0,00000E+00;2,63819E-04;1,30838E-05;2,72825E-05;3,35819E-04;0,00000E+00;7,31258E-05;0,00000E+00;0,00000E+00;4,72591E-05;0,00000E+00;7,66025E-06;4,39699E-05;0,00000E+00;0,00000E+00;1,34865E-05;1,12850E-05;3,80961E-04;1,24768E-03;0,00000E+00;0,00000E+00;7,03518E-04;5,71608E-04;0,00000E+00;2,73569E-04
332;3,42661E-05;4,94227E-04;4,11193E-04;4,27899E-04;1,30072E-04;8,31938E-05;4,11193E-04;0,00000E+00;1,65417E-04;2,44540E-03;2,29919E-04;0,00000E+00;1,37951E-03;0,00000E+00;3,78799E-03;4,24782E-03;2,23887E-03;6,06078E-03;0,00000E+00;2,00895E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,46129E-04;0,00000E+00;1,37064E-04;4,61186E-04;1,71545E-04;0,00000E+00;8,81010E-04;1,71040E-05;0,00000E+00;3,32775E-04;2,49581E-04;2,07985E-04;0,00000E+00;3,21899E-04;8,74933E-04;2,64746E-05;2,42198E-05;0,00000E+00;9,33503E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,88464E-04;1,03992E-05;6,67084E-05;0,00000E+00;3,31806E-04;3,61903E-04;2,45728E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,45589E-04;1,66388E-04;0,00000E+00;3,33456E-04
333;0,00000E+00;4,62339E-04;0,00000E+00;0,00000E+00;3,12857E-04;2,00103E-04;0,00000E+00;9,14782E-04;3,97872E-04;1,70061E-03;2,04239E-03;0,00000E+00;3,31810E-03;0,00000E+00;0,00000E+00;1,95711E-03;2,95721E-03;2,34045E-03;0,00000E+00;2,76508E-04;0,00000E+00;4,28259E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,11397E-05;4,06484E-04;9,54389E-04;7,92780E-04;5,00258E-04;3,84940E-05;0,00000E+00;4,89969E-04;5,04674E-04;5,82549E-05;1,74597E-05;2,24532E-05;0,00000E+00;0,00000E+00;7,26120E-05;0,00000E+00;1,40495E-04;1,60451E-04;0,00000E+00;2,26310E-04;2,02668E-04;5,91042E-05;0,00000E+00;8,42984E-05;0,00000E+00;3,50181E-04;4,00207E-04;0,00000E+00;2,25116E-04
334;9,79413E-05;4,63265E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,11933E-04;0,00000E+00;1,02451E-03;1,63211E-03;3,53105E-03;4,63773E-03;1,23737E-03;0,00000E+00;0,00000E+00;2,16541E-03;7,05685E-04;3,62027E-03;1,94063E-03;3,40278E-03;3,40278E-03;2,78877E-05;3,55100E-05;0,00000E+00;0,00000E+00;3,21600E-04;0,00000E+00;3,35799E-04;0,00000E+00;0,00000E+00;3,87472E-05;0,00000E+00;0,00000E+00;4,84791E-04;1,27673E-04;3,27490E-04;6,15631E-04;5,35616E-04;3,94315E-04;6,85191E-04;3,65661E-04;1,57995E-05;1,44771E-05;0,00000E+00;0,00000E+00;0,00000E+00;6,02077E-05;2,23866E-04;2,77645E-04;0,00000E+00;0,00000E+00;4,39263E-04;0,00000E+00;1,32246E-04;0,00000E+00;6,98978E-05;7,27564E-04;0,00000E+00;1,39916E-04;0,00000E+00;0,00000E+00
335;4,10498E-04;1,02387E-04;3,67396E-04;9,17572E-05;0,00000E+00;2,82656E-05;1,46958E-04;6,71710E-05;2,94456E-03;3,61735E-03;8,59278E-04;6,40459E-03;2,43685E-03;0,00000E+00;5,46813E-04;0,00000E+00;5,74854E-03;0,00000E+00;8,59278E-04;3,29613E-03;7,04227E-06;0,00000E+00;0,00000E+00;0,00000E+00;8,12112E-05;0,00000E+00;8,47967E-05;0,00000E+00;0,00000E+00;4,16758E-04;5,00085E-04;0,00000E+00;1,91244E-03;5,14354E-04;4,23983E-05;1,55461E-04;1,27195E-04;1,04869E-03;1,73026E-04;0,00000E+00;3,98972E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,62017E-05;5,65311E-05;1,01041E-04;0,00000E+00;0,00000E+00;3,43061E-04;0,00000E+00;3,80650E-04;0,00000E+00;1,28730E-04;1,83726E-04;0,00000E+00;3,53320E-05;0,00000E+00;0,00000E+00
336;4,79396E-05;6,05866E-05;9,02408E-04;7,34630E-05;1,29345E-03;2,62519E-03;7,39350E-04;2,76227E-03;2,22994E-03;0,00000E+00;1,36033E-03;0,00000E+00;9,06889E-04;1,02165E-03;0,00000E+00;0,00000E+00;4,76397E-03;1,00253E-03;9,56373E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,66897E-05;0,00000E+00;0,00000E+00;1,55724E-05;8,13145E-04;0,00000E+00;0,00000E+00;2,55997E-04;0,00000E+00;0,00000E+00;3,28149E-04;3,46054E-06;5,74260E-04;0,00000E+00;4,93855E-04;8,16208E-04;0,00000E+00;2,81660E-05;0,00000E+00;9,20524E-06;2,04816E-04;1,17781E-05;3,43885E-04;3,76953E-04;4,92223E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,73868E-04;1,21252E-05;4,62094E-05;0,00000E+00;0,00000E+00;4,70237E-04;8,72279E-05
337;1,23425E-04;1,12808E-03;2,56370E-04;1,31008E-03;5,01302E-04;0,00000E+00;1,52054E-03;1,24273E-03;1,55674E-03;5,62165E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,02765E-03;0,00000E+00;0,00000E+00;5,29228E-03;1,70552E-03;3,12256E-03;2,07105E-03;0,00000E+00;0,00000E+00;3,34307E-05;5,28784E-05;0,00000E+00;0,00000E+00;2,77707E-04;6,97494E-04;0,00000E+00;1,77492E-04;1,40001E-04;4,86532E-05;0,00000E+00;1,57766E-04;6,17126E-05;0,00000E+00;0,00000E+00;3,79501E-04;2,26662E-04;0,00000E+00;8,92857E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,27705E-04;1,65332E-05;1,38853E-04;4,93019E-06;0,00000E+00;1,86915E-05;0,00000E+00;0,00000E+00;2,32996E-05;1,64587E-04;2,16232E-04;1,81312E-04;0,00000E+00;5,91623E-05;3,39419E-04;1,32010E-04
338;0,00000E+00;1,09195E-04;6,23908E-04;0,00000E+00;1,27104E-03;0,00000E+00;9,04355E-05;1,50439E-03;1,41430E-03;3,34587E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,84469E-03;0,00000E+00;0,00000E+00;2,74925E-03;0,00000E+00;4,04677E-03;5,34695E-03;0,00000E+00;0,00000E+00;1,14878E-04;1,44261E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,31969E-04;0,00000E+00;4,06972E-04;0,00000E+00;1,11557E-04;0,00000E+00;3,61742E-04;0,00000E+00;1,08233E-04;0,00000E+00;4,98775E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,05003E-05;3,79089E-05;0,00000E+00;1,13044E-05;0,00000E+00;4,28577E-05;2,12104E-04;0,00000E+00;5,34236E-05;3,77381E-04;0,00000E+00;2,03480E-04;0,00000E+00;1,35653E-04;0,00000E+00;9,04355E-05
339;2,67442E-04;2,26044E-04;4,57306E-04;4,00762E-04;1,21229E-03;0,00000E+00;1,06977E-04;0,00000E+00;7,79384E-05;1,67607E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,43900E-03;1,47823E-03;1,77388E-03;0,00000E+00;2,95647E-03;3,60644E-03;4,87481E-04;0,00000E+00;0,00000E+00;3,11476E-05;3,46711E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,64863E-04;0,00000E+00;3,70316E-05;3,64032E-04;0,00000E+00;0,00000E+00;3,74419E-04;0,00000E+00;8,81951E-05;2,13954E-04;4,80420E-04;0,00000E+00;9,53205E-04;0,00000E+00;4,85214E-05;5,40166E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,14535E-04;0,00000E+00;0,00000E+00;1,72836E-04;0,00000E+00;0,00000E+00;1,78563E-04;0,00000E+00;4,27907E-04;0,00000E+00;0,00000E+00;2,13954E-04;0,00000E+00
340;1,17657E-04;6,12404E-04;1,02725E-03;9,63994E-05;2,07086E-03;9,95424E-04;2,58539E-03;1,52071E-03;0,00000E+00;0,00000E+00;3,14401E-03;0,00000E+00;0,00000E+00;4,53262E-03;4,67859E-03;1,99869E-03;1,96501E-03;7,11149E-04;7,11149E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,37892E-04;3,83036E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,05811E-04;7,32771E-04;0,00000E+00;0,00000E+00;4,45571E-04;0,00000E+00;3,55509E-04;5,14644E-05;9,06489E-05;8,70491E-05;2,29284E-04;0,00000E+00;1,16713E-05;1,29932E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,33263E-04;9,97123E-05;0,00000E+00;6,73908E-05;1,96713E-04;2,35679E-04;0,00000E+00;4,29514E-05;0,00000E+00;1,02929E-04;1,77754E-04;0,00000E+00;2,64770E-04;0,00000E+00
341;6,12057E-05;1,47044E-05;4,05938E-06;3,54841E-05;0,00000E+00;1,76560E-03;0,00000E+00;8,68214E-05;9,58674E-04;9,25742E-05;0,00000E+00;8,97497E-05;2,46812E-04;1,77436E-03;1,89171E-03;5,60936E-04;6,87824E-03;0,00000E+00;3,14124E-04;2,06605E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,08697E-05;4,37370E-06;0,00000E+00;8,11876E-06;3,15041E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,01272E-04;0,00000E+00;0,00000E+00;7,22290E-04;9,42396E-04;9,82548E-04;9,86587E-04;1,41600E-05;1,21337E-05;2,70156E-05;0,00000E+00;6,11412E-05;0,00000E+00;0,00000E+00;2,04696E-04;1,17003E-04;0,00000E+00;5,61541E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,81200E-04;0,00000E+00;7,22290E-04;3,21018E-04;8,02545E-05;1,21781E-05
342;2,10869E-05;2,54727E-04;6,33086E-05;5,53397E-04;1,31576E-04;0,00000E+00;0,00000E+00;2,50398E-03;1,67838E-03;1,44375E-03;2,32578E-04;1,39970E-03;3,84918E-03;0,00000E+00;8,74815E-03;8,86444E-03;4,66215E-03;9,30310E-04;6,29443E-03;4,54904E-03;0,00000E+00;0,00000E+00;5,34980E-05;3,43503E-04;6,82107E-05;0,00000E+00;1,47656E-04;1,41581E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,46036E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,41559E-05;0,00000E+00;0,00000E+00;1,04762E-03;2,22726E-06;0,00000E+00;0,00000E+00;0,00000E+00;5,67037E-05;3,08670E-05;0,00000E+00;8,96073E-05;0,00000E+00;0,00000E+00;8,75759E-05;0,00000E+00;9,94280E-05;8,77941E-06;0,00000E+00;1,68312E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,53043E-04
