x;0,3388;0,3395;0,3396;0,3394;0,3394;0,3394;0,3394;0,3392;0,3392;0,3390;0,3389;0,3388;0,3387;0,3389;0,3385;0,3386;0,3385;0,3385;0,3382;0,3382;0,6736;0,6736;0,6741;0,6743;0,6742;0,6738;0,6742;0,6740;0,6743;0,6744;0,6752;0,6752;0,6757;0,6754;0,6755;0,6757;0,6758;0,6760;0,6761;0,6762;0,7108;0,6213;0,6766;0,6352;0,6470;0,6740;0,7078;0,6673;0,6743;0,6735;0,6698;0,6714;0,6863;0,7066;0,6802;0,6751;0,6562;0,6785;0,6986;0,6673
y;0,3718;0,3708;0,3704;0,3698;0,3698;0,3693;0,3691;0,3688;0,3684;0,3682;0,3680;0,3677;0,3675;0,3674;0,3672;0,3672;0,3669;0,3668;0,3665;0,3662;0,3253;0,3253;0,3253;0,3253;0,3251;0,3251;0,3250;0,3248;0,3248;0,3246;0,3242;0,3240;0,3236;0,3237;0,3236;0,3234;0,3233;0,3231;0,3230;0,3228;0,2806;0,2539;0,2680;0,2560;0,2598;0,2567;0,2719;0,2844;0,2577;0,2820;0,2872;0,2771;0,2748;0,2801;0,2682;0,2841;0,2703;0,2724;0,2789;0,2684
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;3,68752E-05;0,00000E+00;0,00000E+00;6,92909E-04;0,00000E+00;6,31974E-04;6,27203E-04;1,11334E-03;0,00000E+00;2,42263E-04;5,75720E-04;0,00000E+00;2,84265E-03;0,00000E+00;2,17656E-03;9,67360E-04;1,67383E-03;1,93472E-03;0,00000E+00;4,83680E-04;4,59598E-04;0,00000E+00;0,00000E+00;1,05890E-04;5,26353E-04;3,34765E-03;0,00000E+00;3,98025E-03;7,25520E-04;7,25520E-04;0,00000E+00;3,34765E-04;2,34336E-03;1,39125E-03;1,43469E-03;1,47813E-03;1,52157E-03;1,56501E-03;1,60844E-03;1,65188E-03;0,00000E+00;3,29102E-05;8,02163E-05;0,00000E+00;0,00000E+00;1,07707E-04;0,00000E+00;1,14214E-04;2,19610E-04;0,00000E+00;0,00000E+00;1,21131E-04;2,80800E-04;0,00000E+00;2,63859E-04;0,00000E+00;6,44662E-04;0,00000E+00;1,33030E-04;4,66177E-05
315;0,00000E+00;0,00000E+00;0,00000E+00;2,32854E-04;0,00000E+00;3,93064E-04;9,36232E-04;4,12753E-04;0,00000E+00;8,98150E-05;1,95953E-03;0,00000E+00;2,16946E-03;8,12243E-03;6,31744E-03;0,00000E+00;6,20544E-04;0,00000E+00;0,00000E+00;1,03787E-02;0,00000E+00;0,00000E+00;6,53115E-04;0,00000E+00;1,95137E-04;3,49732E-03;0,00000E+00;1,11698E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,24109E-04;2,67374E-03;9,27030E-04;9,53205E-04;9,79380E-04;1,00555E-03;1,03173E-03;1,05790E-03;1,08408E-03;0,00000E+00;1,15710E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,26074E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,49075E-05;7,14464E-04;0,00000E+00;4,92331E-04;0,00000E+00;3,58326E-04;0,00000E+00;0,00000E+00;1,72827E-05
316;0,00000E+00;0,00000E+00;5,07388E-04;0,00000E+00;0,00000E+00;5,98020E-06;1,32345E-03;3,39163E-04;1,21773E-03;0,00000E+00;1,95580E-03;2,38335E-03;2,81652E-05;1,24537E-03;9,61155E-05;0,00000E+00;0,00000E+00;4,48718E-03;0,00000E+00;1,57904E-04;0,00000E+00;0,00000E+00;9,93670E-06;0,00000E+00;0,00000E+00;3,43270E-05;0,00000E+00;1,12180E-03;5,60898E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,74616E-05;1,65858E-04;1,66804E-04;1,67751E-04;1,68697E-04;1,69643E-04;1,70589E-04;1,71535E-04;0,00000E+00;1,57483E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,02955E-04;0,00000E+00;3,66101E-04;0,00000E+00;7,49048E-06;0,00000E+00;2,71435E-06;5,28215E-04;0,00000E+00;0,00000E+00
317;0,00000E+00;4,87444E-06;4,11814E-05;1,03716E-03;1,05323E-03;1,64281E-04;0,00000E+00;2,93248E-04;0,00000E+00;1,16987E-04;0,00000E+00;1,27820E-03;7,43238E-04;0,00000E+00;2,79091E-03;7,16309E-03;0,00000E+00;5,00769E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,98699E-04;0,00000E+00;0,00000E+00;5,38850E-04;0,00000E+00;1,23380E-03;0,00000E+00;0,00000E+00;0,00000E+00;4,86270E-03;0,00000E+00;1,59405E-03;1,73594E-03;1,87784E-03;2,01974E-03;2,16164E-03;2,30354E-03;2,44543E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,55931E-04;9,74888E-06;0,00000E+00;0,00000E+00;0,00000E+00;8,97086E-05;0,00000E+00;2,93647E-04;9,74888E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,88547E-04;9,59940E-04;0,00000E+00;1,69186E-03;0,00000E+00
318;4,18932E-05;1,52378E-05;0,00000E+00;2,94564E-04;1,17405E-03;5,13551E-04;0,00000E+00;1,58125E-03;3,97661E-04;3,65707E-04;0,00000E+00;6,36234E-04;8,63821E-04;4,39599E-04;3,03206E-03;8,49631E-03;2,19799E-04;0,00000E+00;1,53860E-03;0,00000E+00;5,22139E-04;0,00000E+00;1,12908E-03;0,00000E+00;0,00000E+00;1,68448E-03;0,00000E+00;2,76908E-03;0,00000E+00;1,97819E-03;0,00000E+00;8,08550E-03;0,00000E+00;2,95882E-03;3,18721E-03;3,41560E-03;3,64399E-03;3,87238E-03;4,10077E-03;4,32915E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,04756E-05;0,00000E+00;0,00000E+00;1,03805E-04;2,80435E-04;0,00000E+00;2,74280E-04;3,04756E-05;3,24811E-04;0,00000E+00;2,39812E-04;0,00000E+00;5,79343E-04;0,00000E+00;7,87603E-04;0,00000E+00
319;4,23074E-05;0,00000E+00;0,00000E+00;3,86034E-04;2,00797E-04;0,00000E+00;1,97083E-03;1,67005E-03;4,01593E-04;2,39105E-04;0,00000E+00;0,00000E+00;1,01660E-03;4,43946E-04;0,00000E+00;9,70542E-03;2,86519E-03;1,32161E-03;1,55381E-03;1,65201E-03;5,27302E-04;0,00000E+00;4,01593E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,10618E-03;0,00000E+00;4,97137E-03;0,00000E+00;0,00000E+00;6,60803E-04;1,21816E-03;1,28924E-03;1,36032E-03;1,43140E-03;1,50247E-03;1,57355E-03;1,64463E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,19553E-04;0,00000E+00;2,75467E-04;3,72326E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,39105E-04;3,28022E-04;0,00000E+00;2,42183E-04;0,00000E+00;5,85072E-04;8,44549E-04;0,00000E+00;4,60101E-04
320;8,37680E-05;0,00000E+00;2,38544E-04;4,41496E-04;0,00000E+00;1,05280E-03;6,49787E-04;3,29350E-04;0,00000E+00;1,19204E-03;1,70065E-03;8,30008E-04;4,39205E-03;0,00000E+00;2,19751E-03;2,61441E-03;8,71471E-04;4,35735E-04;0,00000E+00;5,44669E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,08934E-04;0,00000E+00;4,05692E-03;0,00000E+00;0,00000E+00;1,09687E-03;1,13345E-03;1,23082E-03;1,32819E-03;1,42556E-03;1,52292E-03;1,62029E-03;1,71766E-03;0,00000E+00;0,00000E+00;4,48552E-05;0,00000E+00;7,91740E-05;3,12523E-04;9,08217E-05;1,17845E-04;6,65173E-04;0,00000E+00;0,00000E+00;1,18591E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,89608E-04;2,78449E-04;0,00000E+00;1,51696E-04
321;1,38371E-05;0,00000E+00;6,92237E-04;3,30351E-07;4,45974E-07;2,14720E-06;1,83574E-03;2,32257E-03;5,91053E-04;0,00000E+00;4,68198E-04;2,05888E-03;0,00000E+00;3,81142E-03;2,78160E-03;4,19056E-05;0,00000E+00;4,38302E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,96711E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,72244E-03;0,00000E+00;2,74709E-03;0,00000E+00;7,39511E-06;1,03634E-03;1,11102E-03;1,18570E-03;1,26038E-03;1,33505E-03;1,40973E-03;1,48441E-03;0,00000E+00;1,00972E-06;0,00000E+00;0,00000E+00;7,80455E-07;0,00000E+00;0,00000E+00;0,00000E+00;3,73075E-07;0,00000E+00;0,00000E+00;5,91053E-04;1,09329E-03;0,00000E+00;0,00000E+00;6,21202E-04;1,62432E-06;0,00000E+00;1,35596E-06;5,30759E-04
322;0,00000E+00;0,00000E+00;4,82902E-04;5,71242E-05;7,71176E-05;7,60239E-04;0,00000E+00;3,09295E-03;0,00000E+00;5,65488E-04;5,75931E-04;8,24121E-04;0,00000E+00;6,69776E-04;1,02301E-02;8,36259E-03;8,93035E-04;4,68878E-03;1,56281E-03;1,78607E-03;0,00000E+00;0,00000E+00;4,62706E-04;0,00000E+00;1,17010E-04;1,11629E-04;0,00000E+00;4,46518E-04;0,00000E+00;0,00000E+00;4,26253E-03;0,00000E+00;1,27876E-03;1,59584E-03;1,74280E-03;1,88976E-03;2,03672E-03;2,18368E-03;2,33064E-03;2,47760E-03;0,00000E+00;1,74601E-04;0,00000E+00;0,00000E+00;1,34956E-04;2,26794E-05;1,32956E-05;0,00000E+00;6,45120E-05;0,00000E+00;2,22156E-04;0,00000E+00;2,24964E-04;0,00000E+00;0,00000E+00;0,00000E+00;4,72127E-04;1,50178E-04;2,34471E-04;2,64264E-04
323;0,00000E+00;3,95735E-05;5,51505E-04;4,98333E-04;0,00000E+00;1,09458E-03;0,00000E+00;9,91982E-04;0,00000E+00;2,85776E-03;1,62080E-03;1,18656E-03;0,00000E+00;4,50972E-03;0,00000E+00;4,67265E-03;2,51321E-03;0,00000E+00;6,36672E-03;5,02641E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,83093E-04;3,29294E-04;3,14151E-04;0,00000E+00;3,88142E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,24519E-04;1,91570E-04;1,58621E-04;1,25672E-04;9,27223E-05;5,97731E-05;2,68238E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,30474E-04;3,74168E-05;8,85445E-05;0,00000E+00;9,89337E-05;6,25198E-04;1,58294E-04;0,00000E+00;3,41824E-04;0,00000E+00;2,77281E-05;5,38221E-04;4,22636E-04;0,00000E+00;1,23106E-03
324;0,00000E+00;3,70101E-05;4,62626E-04;1,29223E-03;1,11534E-03;1,05986E-03;1,34638E-03;2,10491E-03;2,34809E-04;1,18432E-03;0,00000E+00;1,53189E-03;2,32945E-03;3,10372E-03;0,00000E+00;2,08089E-03;9,73394E-04;2,59572E-03;2,16556E-03;1,29786E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,58278E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,45479E-03;1,62232E-03;0,00000E+00;0,00000E+00;2,92018E-03;0,00000E+00;1,30021E-03;1,39408E-03;1,48796E-03;1,58183E-03;1,67571E-03;1,76958E-03;1,86346E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,11136E-05;0,00000E+00;1,55854E-04;0,00000E+00;8,28090E-05;3,19194E-04;9,25253E-05;4,98968E-04;3,24147E-04;6,16475E-04;3,19683E-04;3,93341E-05;2,59320E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,55789E-04
325;0,00000E+00;0,00000E+00;7,77865E-04;1,39913E-03;7,22025E-04;1,72095E-03;2,40920E-03;4,81552E-04;7,01248E-05;0,00000E+00;0,00000E+00;4,57495E-04;3,56196E-03;7,93289E-03;5,58934E-03;1,93801E-04;2,90701E-04;7,75203E-04;9,69003E-05;3,87601E-04;0,00000E+00;0,00000E+00;3,11146E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,34440E-03;0,00000E+00;0,00000E+00;8,72103E-04;0,00000E+00;4,00699E-04;4,26105E-04;4,51511E-04;4,76917E-04;5,02323E-04;5,27729E-04;5,53135E-04;0,00000E+00;9,86244E-05;0,00000E+00;3,31905E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,32060E-04;9,53261E-05;0,00000E+00;9,65773E-04;9,14869E-05;2,29491E-04;0,00000E+00;1,17470E-05;0,00000E+00;0,00000E+00;5,78424E-05;8,86894E-04;0,00000E+00
326;4,84815E-06;0,00000E+00;2,12400E-05;1,70444E-05;8,34003E-04;0,00000E+00;7,97021E-04;7,74290E-04;1,85334E-03;1,41600E-05;3,36501E-05;1,46480E-03;0,00000E+00;0,00000E+00;2,56099E-03;1,53660E-03;0,00000E+00;0,00000E+00;3,07319E-03;9,78331E-06;0,00000E+00;0,00000E+00;0,00000E+00;3,42691E-05;0,00000E+00;0,00000E+00;9,78331E-05;1,53660E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,53660E-03;0,00000E+00;6,16137E-04;6,64410E-04;7,12684E-04;7,60957E-04;8,09230E-04;8,57503E-04;9,05776E-04;0,00000E+00;0,00000E+00;9,98475E-07;6,14037E-04;0,00000E+00;7,95057E-06;4,57539E-04;0,00000E+00;5,03878E-04;0,00000E+00;1,44607E-03;4,17001E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,07520E-04;1,05994E-03;0,00000E+00;1,63485E-05
327;1,99069E-04;0,00000E+00;8,72132E-04;6,99859E-04;0,00000E+00;9,94487E-05;0,00000E+00;0,00000E+00;0,00000E+00;6,64044E-04;1,38171E-03;5,68980E-04;2,34189E-04;0,00000E+00;0,00000E+00;2,16922E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,31507E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,40712E-03;0,00000E+00;5,70846E-04;4,13129E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,99185E-04;2,33317E-04;1,74642E-04;1,15967E-04;5,72921E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,09983E-05;4,30160E-05;2,06555E-05;3,26458E-04;2,03971E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,20383E-04;2,06555E-05;6,02552E-05;0,00000E+00;1,38405E-05;0,00000E+00;0,00000E+00;1,08087E-03;0,00000E+00;6,71284E-04
328;6,90004E-05;6,87719E-05;1,57193E-04;0,00000E+00;7,07368E-04;2,57258E-04;0,00000E+00;1,18210E-03;0,00000E+00;9,99694E-04;0,00000E+00;0,00000E+00;1,94249E-03;0,00000E+00;0,00000E+00;6,04585E-03;1,73771E-03;0,00000E+00;0,00000E+00;4,31762E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,51768E-03;2,03304E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,06737E-03;7,33344E-04;7,25894E-04;7,18444E-04;7,10994E-04;7,03543E-04;6,96093E-04;6,88643E-04;0,00000E+00;0,00000E+00;5,54214E-06;1,11276E-04;5,34326E-05;0,00000E+00;5,27642E-05;0,00000E+00;9,86236E-05;0,00000E+00;5,34326E-05;5,34326E-05;2,70510E-04;0,00000E+00;3,58031E-05;0,00000E+00;0,00000E+00;4,67558E-04;0,00000E+00;4,23472E-04
329;6,05427E-05;6,03421E-05;6,86635E-04;1,15518E-03;1,08273E-03;2,08566E-04;9,10763E-04;1,03720E-03;3,46554E-04;2,76895E-03;1,09808E-03;1,20582E-03;1,17283E-03;2,55401E-03;0,00000E+00;3,81176E-04;1,52471E-03;3,19251E-04;0,00000E+00;3,63080E-03;4,04474E-04;0,00000E+00;0,00000E+00;1,39784E-03;0,00000E+00;2,66824E-03;1,52471E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,38503E-04;3,19251E-03;1,21840E-03;1,27219E-03;1,32598E-03;1,37977E-03;1,43357E-03;1,48736E-03;1,54115E-03;0,00000E+00;0,00000E+00;4,86281E-06;4,37402E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,10694E-04;0,00000E+00;0,00000E+00;5,77589E-05;1,00587E-04;0,00000E+00;7,35339E-04;0,00000E+00;2,94517E-04;4,10247E-04;0,00000E+00;3,71565E-04
330;0,00000E+00;0,00000E+00;1,49313E-04;1,83275E-03;1,25737E-04;5,67544E-05;9,00818E-04;8,88105E-04;9,43031E-05;5,65818E-04;6,59644E-04;3,28125E-04;0,00000E+00;4,05207E-03;2,09817E-03;2,51781E-03;4,19635E-04;2,60468E-03;3,35708E-03;5,21242E-04;1,10064E-04;0,00000E+00;3,03681E-04;9,31589E-04;0,00000E+00;0,00000E+00;1,67854E-03;0,00000E+00;0,00000E+00;1,67854E-03;0,00000E+00;1,73747E-04;1,28837E-03;7,17450E-04;7,42281E-04;7,67112E-04;7,91943E-04;8,16774E-04;8,41605E-04;8,66436E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,19024E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,57402E-06;0,00000E+00;1,13880E-04;2,05518E-04;4,42942E-04;0,00000E+00;3,52712E-04;0,00000E+00;8,01429E-05;0,00000E+00;4,03954E-04;2,92181E-04
331;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,11874E-04;2,11699E-03;0,00000E+00;0,00000E+00;1,11656E-03;2,11055E-03;0,00000E+00;0,00000E+00;1,49557E-03;5,83284E-03;0,00000E+00;4,86070E-04;4,51320E-03;2,58431E-03;6,40035E-04;0,00000E+00;0,00000E+00;2,69023E-05;0,00000E+00;3,37070E-05;7,64250E-04;0,00000E+00;0,00000E+00;3,93475E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,46564E-04;2,19260E-04;1,91956E-04;1,64652E-04;1,37348E-04;1,10044E-04;8,27399E-05;0,00000E+00;6,59833E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,88669E-04;2,67975E-05;0,00000E+00;0,00000E+00;7,92850E-04;9,23521E-04;0,00000E+00;0,00000E+00;2,02417E-04;0,00000E+00;7,98918E-05;4,23464E-06;0,00000E+00
332;0,00000E+00;0,00000E+00;3,11977E-05;2,77313E-04;2,67992E-04;5,00685E-05;0,00000E+00;1,39027E-04;1,50771E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,94763E-04;0,00000E+00;0,00000E+00;4,59838E-04;3,40919E-03;3,78799E-03;3,78799E-03;0,00000E+00;0,00000E+00;6,61873E-04;1,66388E-04;1,18163E-03;2,41002E-04;0,00000E+00;0,00000E+00;2,97575E-03;5,74797E-04;0,00000E+00;0,00000E+00;5,74797E-04;0,00000E+00;3,02568E-04;2,70324E-04;2,38079E-04;2,05834E-04;1,73590E-04;1,41345E-04;1,09100E-04;0,00000E+00;5,58586E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,81086E-04;0,00000E+00;0,00000E+00;3,42661E-05;7,28067E-05;0,00000E+00;0,00000E+00;4,32168E-04;0,00000E+00;3,56726E-04;1,04184E-04;2,24121E-04
333;0,00000E+00;9,62351E-06;2,67509E-04;6,67011E-04;4,96524E-04;1,20428E-04;0,00000E+00;3,34397E-04;0,00000E+00;9,23857E-04;5,48869E-04;1,60727E-03;7,08983E-04;2,76599E-03;0,00000E+00;1,74434E-03;0,00000E+00;3,19152E-03;8,51073E-04;4,25537E-03;1,01087E-04;0,00000E+00;4,00207E-04;8,47485E-04;5,79673E-04;2,12768E-04;1,48938E-03;4,42413E-03;1,38254E-03;1,27661E-03;0,00000E+00;1,38254E-03;1,06384E-03;1,41567E-03;1,44963E-03;1,48359E-03;1,51755E-03;1,55152E-03;1,58548E-03;1,61944E-03;0,00000E+00;1,39446E-04;0,00000E+00;7,28778E-05;0,00000E+00;4,32274E-05;0,00000E+00;0,00000E+00;2,92940E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,75120E-04;0,00000E+00;0,00000E+00;3,50632E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,39071E-04
334;0,00000E+00;9,19292E-05;4,67406E-04;3,31653E-04;3,99196E-04;0,00000E+00;6,41817E-04;6,54688E-04;0,00000E+00;1,21377E-03;4,55106E-04;3,37740E-03;0,00000E+00;5,38691E-03;2,16541E-03;5,29264E-04;4,02147E-03;2,64632E-03;5,96453E-03;3,52842E-03;8,38186E-05;0,00000E+00;6,71597E-04;8,12678E-04;2,10766E-03;2,96051E-03;1,85364E-03;0,00000E+00;0,00000E+00;2,60525E-03;0,00000E+00;0,00000E+00;2,73817E-03;1,11081E-03;1,09013E-03;1,06945E-03;1,04876E-03;1,02808E-03;1,00740E-03;9,86714E-04;0,00000E+00;1,15624E-04;0,00000E+00;6,04281E-05;0,00000E+00;3,02948E-04;2,02643E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,19748E-04;0,00000E+00;0,00000E+00;2,25006E-04;9,18160E-04;0,00000E+00;2,49702E-04;5,95569E-04;8,61552E-05
335;3,61244E-05;2,11992E-05;6,28824E-04;8,37498E-05;7,63057E-04;1,76888E-04;3,72736E-04;1,51604E-03;2,49829E-03;1,14177E-03;0,00000E+00;5,16333E-04;6,24823E-04;4,84258E-03;2,98366E-03;1,62457E-03;1,01551E-03;0,00000E+00;4,17097E-03;7,31055E-03;0,00000E+00;0,00000E+00;1,69593E-04;7,38708E-04;5,32231E-04;7,03046E-04;9,68516E-04;0,00000E+00;0,00000E+00;2,42129E-03;0,00000E+00;0,00000E+00;3,31169E-03;1,52169E-03;1,62836E-03;1,73502E-03;1,84169E-03;1,94836E-03;2,05503E-03;2,16170E-03;0,00000E+00;0,00000E+00;0,00000E+00;5,56449E-05;0,00000E+00;1,29336E-04;5,34906E-04;4,65821E-04;0,00000E+00;0,00000E+00;7,34791E-05;1,05996E-04;2,14350E-04;0,00000E+00;5,68190E-05;1,58439E-04;0,00000E+00;6,30552E-05;1,50394E-04;2,17561E-05
336;0,00000E+00;0,00000E+00;1,38422E-05;3,11531E-04;7,86782E-04;2,96234E-04;0,00000E+00;0,00000E+00;1,69611E-03;2,65287E-03;0,00000E+00;1,17398E-04;0,00000E+00;0,00000E+00;1,36033E-03;8,21938E-03;1,53248E-03;1,36033E-03;4,08100E-03;3,82549E-04;0,00000E+00;4,52744E-04;4,84475E-05;7,94164E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,21994E-03;0,00000E+00;0,00000E+00;3,62755E-03;2,36286E-03;5,73824E-05;2,16375E-03;2,30822E-03;2,45269E-03;2,59716E-03;2,74163E-03;2,88610E-03;3,03057E-03;0,00000E+00;0,00000E+00;2,31390E-05;1,08257E-04;0,00000E+00;6,80061E-06;1,48081E-05;1,52963E-04;0,00000E+00;0,00000E+00;4,27488E-05;1,65805E-04;1,21973E-04;0,00000E+00;0,00000E+00;2,66717E-05;3,58554E-04;4,95746E-04;3,11786E-04;0,00000E+00
337;0,00000E+00;9,86038E-05;2,56711E-04;3,85474E-04;8,63976E-04;2,37371E-04;0,00000E+00;6,59116E-04;1,26349E-03;1,36141E-03;0,00000E+00;2,40237E-03;5,58978E-05;0,00000E+00;0,00000E+00;2,22234E-03;3,83296E-03;0,00000E+00;8,72021E-04;8,67513E-03;1,03575E-04;0,00000E+00;8,63976E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,79877E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,70552E-03;1,02331E-03;1,23841E-03;1,29559E-03;1,35276E-03;1,40994E-03;1,46712E-03;1,52429E-03;1,58147E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,68722E-04;0,00000E+00;2,43078E-04;2,64076E-04;0,00000E+00;0,00000E+00;5,91623E-05;4,07167E-05;3,08563E-05;5,02582E-04;4,86692E-05;0,00000E+00;4,75643E-04;4,30961E-05;2,98978E-04;0,00000E+00;9,10749E-05
338;0,00000E+00;4,15497E-04;2,39075E-04;7,83202E-04;0,00000E+00;5,44267E-04;0,00000E+00;1,63187E-03;6,33048E-04;2,56682E-03;0,00000E+00;7,08002E-04;9,46256E-04;1,99412E-03;0,00000E+00;2,74925E-03;1,74953E-03;0,00000E+00;2,59770E-03;4,24885E-03;2,37488E-04;3,48432E-04;0,00000E+00;6,11190E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,59530E-03;0,00000E+00;7,97650E-04;0,00000E+00;4,66491E-04;4,95237E-04;5,23984E-04;5,52731E-04;5,81477E-04;6,10224E-04;6,38971E-04;0,00000E+00;6,20790E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,79279E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,35653E-04;2,26089E-05;0,00000E+00;7,91442E-05;1,11594E-04;2,90091E-04;0,00000E+00;2,30217E-04;3,69866E-04;6,85575E-04;4,03210E-04
339;0,00000E+00;1,54341E-04;2,56623E-04;1,74212E-04;1,60465E-04;1,22325E-03;0,00000E+00;1,08150E-03;0,00000E+00;4,70374E-04;0,00000E+00;8,37501E-04;8,18241E-04;8,12917E-03;1,47823E-03;0,00000E+00;0,00000E+00;0,00000E+00;6,10477E-03;1,47823E-03;0,00000E+00;4,31519E-04;0,00000E+00;4,98036E-04;1,54949E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,47823E-03;1,59560E-03;0,00000E+00;3,60644E-03;0,00000E+00;1,46925E-03;1,56971E-03;1,67017E-03;1,77063E-03;1,87109E-03;1,97155E-03;2,07201E-03;0,00000E+00;5,05858E-05;0,00000E+00;1,51898E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,49654E-04;0,00000E+00;4,51428E-04;0,00000E+00;2,62926E-04;0,00000E+00;1,24982E-03;1,58396E-04
340;0,00000E+00;0,00000E+00;1,92992E-05;1,05336E-04;4,65209E-04;2,94242E-04;0,00000E+00;1,42471E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,01453E-04;3,64686E-05;7,85254E-03;1,92758E-03;3,93001E-04;0,00000E+00;0,00000E+00;1,03902E-02;3,55574E-04;0,00000E+00;3,55025E-05;0,00000E+00;3,44152E-04;7,84660E-04;2,35801E-03;0,00000E+00;0,00000E+00;9,78760E-03;7,11149E-05;0,00000E+00;7,11149E-04;0,00000E+00;1,33742E-03;1,34627E-03;1,35512E-03;1,36398E-03;1,37283E-03;1,38168E-03;1,39053E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,65376E-05;0,00000E+00;0,00000E+00;3,51062E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,62161E-04;6,00518E-05;0,00000E+00;5,17265E-05;2,49095E-04;8,66180E-04;0,00000E+00;3,28389E-04;4,92546E-04
