x;0,3296;0,3300;0,3301;0,3304;0,3305;0,3305;0,3308;0,3307;0,3308;0,3309;0,3309;0,3309;0,3310;0,3310;0,3311;0,3313;0,3312;0,3311;0,3313;0,3314;0,7185;0,7203;0,7190;0,7188;0,7208;0,7184;0,7203;0,7184;0,7198;0,7194;0,7204;0,7190;0,7203;0,7192;0,7188;0,7204;0,7201;0,7193;0,7195;0,7204;0,6002;0,6305;0,6646;0,6182;0,6757;0,6497;0,6707;0,6769;0,6860;0,6844;0,6968;0,6858;0,6699;0,6742;0,6871;0,6878;0,6981;0,7041;0,6915;0,6962
y;0,3433;0,3439;0,3443;0,3447;0,3450;0,3452;0,3454;0,3457;0,3457;0,3457;0,3461;0,3460;0,3461;0,3462;0,3464;0,3466;0,3466;0,3465;0,3468;0,3467;0,2780;0,2769;0,2774;0,2773;0,2779;0,2780;0,2780;0,2774;0,2782;0,2774;0,2783;0,2771;0,2784;0,2770;0,2776;0,2782;0,2780;0,2779;0,2782;0,2777;0,2639;0,3052;0,2895;0,2704;0,2824;0,2726;0,2875;0,2805;0,2860;0,2709;0,2722;0,2706;0,2716;0,2767;0,2749;0,2721;0,2764;0,2766;0,2816;0,2817
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;5,40463E-02;1,26556E-01;1,95132E-01;2,62983E-01;3,22054E-01;3,86916E-01;4,43443E-01;5,00810E-01;5,58932E-01;6,08299E-01;6,61766E-01;7,11506E-01;7,60470E-01;8,08351E-01;8,63948E-01;9,12281E-01;9,59951E-01;1,00076E+00;1,03812E+00;1,07817E+00;4,94188E-06;5,17485E-05;4,00604E-05;1,51785E-04;0,00000E+00;3,58592E-04;0,00000E+00;9,24676E-06;1,29130E-04;0,00000E+00;1,18762E-04;0,00000E+00;0,00000E+00;3,29287E-04;2,22834E-04;0,00000E+00;8,05455E-05;4,06640E-05;2,43984E-04;0,00000E+00;0,00000E+00;2,11419E-05;2,24589E-05;3,61198E-05;0,00000E+00;3,54377E-05;0,00000E+00;0,00000E+00;1,34714E-05;8,13280E-05;1,42324E-04;0,00000E+00;1,24080E-04;1,76868E-04;0,00000E+00;1,12022E-04;0,00000E+00;0,00000E+00;1,91207E-04;0,00000E+00
469;5,15880E-02;1,20805E-01;1,85171E-01;2,49992E-01;3,04322E-01;3,62508E-01;4,19156E-01;4,74291E-01;5,20905E-01;5,73387E-01;6,24607E-01;6,72205E-01;7,11167E-01;7,62737E-01;8,09629E-01;8,57597E-01;8,94332E-01;9,40665E-01;9,86865E-01;1,02053E+00;1,40361E-05;0,00000E+00;0,00000E+00;4,93781E-05;0,00000E+00;1,79352E-04;0,00000E+00;2,62630E-05;1,35769E-04;0,00000E+00;2,38836E-05;1,16161E-04;1,25820E-04;0,00000E+00;2,36997E-04;0,00000E+00;2,64287E-05;1,43110E-04;0,00000E+00;1,22666E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,52053E-05;0,00000E+00;1,00652E-04;0,00000E+00;4,69697E-05;9,44374E-05;1,07333E-04;0,00000E+00;1,02222E-05;5,22713E-05;2,90782E-04;0,00000E+00;7,04006E-05;2,20242E-05;0,00000E+00;7,90370E-05;4,98157E-05
470;4,93896E-02;1,15390E-01;1,75834E-01;2,35619E-01;2,89368E-01;3,43145E-01;3,93414E-01;4,44292E-01;4,92329E-01;5,46830E-01;5,87444E-01;6,32191E-01;6,74612E-01;7,20122E-01;7,66561E-01;8,09666E-01;8,46487E-01;8,81430E-01;9,36909E-01;9,62442E-01;0,00000E+00;0,00000E+00;9,96330E-06;4,87066E-05;0,00000E+00;0,00000E+00;1,63875E-04;0,00000E+00;6,06805E-05;0,00000E+00;2,35588E-05;2,10352E-04;1,24109E-04;0,00000E+00;1,41177E-04;0,00000E+00;3,98654E-04;1,41164E-04;3,64083E-04;1,20998E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,01541E-05;0,00000E+00;0,00000E+00;1,54692E-05;4,63309E-05;5,54113E-05;1,81724E-04;0,00000E+00;1,16274E-04;9,63683E-05;1,04827E-04;0,00000E+00;6,94432E-05;2,17247E-05;0,00000E+00;1,26244E-04;4,91382E-05
471;4,70563E-02;1,08460E-01;1,65996E-01;2,22637E-01;2,75906E-01;3,24314E-01;3,71684E-01;4,18592E-01;4,66884E-01;5,08928E-01;5,53864E-01;5,94212E-01;6,36098E-01;6,82306E-01;7,23521E-01;7,56325E-01;8,01710E-01;8,37189E-01;8,79658E-01;9,11145E-01;0,00000E+00;0,00000E+00;7,57252E-05;0,00000E+00;0,00000E+00;1,32355E-05;5,49534E-05;0,00000E+00;2,80850E-04;3,40656E-04;0,00000E+00;1,08019E-04;0,00000E+00;5,90064E-05;0,00000E+00;0,00000E+00;1,33684E-04;7,21388E-04;2,82399E-04;0,00000E+00;0,00000E+00;9,61697E-06;1,93679E-05;1,68185E-05;0,00000E+00;0,00000E+00;5,18740E-06;5,37103E-05;1,27062E-04;4,54741E-05;3,00578E-05;3,56098E-05;3,23159E-05;1,71563E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,17746E-05;0,00000E+00
472;4,42666E-02;1,01758E-01;1,58652E-01;2,11611E-01;2,58128E-01;3,06309E-01;3,54877E-01;3,97826E-01;4,40383E-01;4,81589E-01;5,17405E-01;5,64829E-01;6,07135E-01;6,38133E-01;6,73206E-01;7,21380E-01;7,57066E-01;7,78359E-01;8,23086E-01;8,56080E-01;0,00000E+00;0,00000E+00;5,10923E-07;2,18979E-05;0,00000E+00;9,34227E-08;0,00000E+00;4,34069E-04;1,83875E-06;2,40451E-06;0,00000E+00;5,35765E-07;0,00000E+00;1,83963E-04;3,87880E-05;1,23594E-04;0,00000E+00;5,09191E-06;1,13154E-06;0,00000E+00;0,00000E+00;6,78813E-08;1,36708E-07;0,00000E+00;0,00000E+00;7,23281E-06;0,00000E+00;3,79114E-07;1,14367E-05;1,41442E-07;2,12163E-07;0,00000E+00;8,63927E-05;6,22015E-05;1,45977E-04;1,03029E-04;0,00000E+00;1,12311E-04;0,00000E+00;0,00000E+00
473;4,16198E-02;9,58620E-02;1,46677E-01;1,96312E-01;2,45512E-01;2,86554E-01;3,28818E-01;3,70577E-01;4,11076E-01;4,49938E-01;4,92684E-01;5,31399E-01;5,68616E-01;6,04685E-01;6,44075E-01;6,74323E-01;7,02613E-01;7,43796E-01;7,90674E-01;8,10847E-01;0,00000E+00;0,00000E+00;0,00000E+00;4,39961E-05;0,00000E+00;4,41162E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,80344E-04;3,53646E-04;1,36683E-04;0,00000E+00;7,02423E-06;1,48440E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,63460E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,08164E-05;1,90834E-05;2,38543E-06;2,09786E-04;4,93675E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,08564E-04;0,00000E+00
474;3,90316E-02;9,00511E-02;1,38612E-01;1,85037E-01;2,28672E-01;2,72640E-01;3,11701E-01;3,52654E-01;3,88228E-01;4,27319E-01;4,65394E-01;5,02375E-01;5,39455E-01;5,71079E-01;6,09257E-01;6,42203E-01;6,76163E-01;7,02609E-01;7,39566E-01;7,75223E-01;0,00000E+00;0,00000E+00;3,16723E-06;1,44497E-04;0,00000E+00;2,17089E-04;0,00000E+00;0,00000E+00;2,02542E-04;1,21677E-04;0,00000E+00;1,92041E-04;0,00000E+00;2,23935E-05;4,73231E-04;0,00000E+00;1,52074E-04;7,71589E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,25758E-06;0,00000E+00;7,50281E-06;2,41121E-05;0,00000E+00;7,54017E-05;0,00000E+00;0,00000E+00;6,26916E-05;6,08386E-05;7,60482E-06;0,00000E+00;0,00000E+00;1,88229E-05;7,30671E-05;4,84875E-05;2,89635E-05;1,18751E-05;0,00000E+00
475;3,66457E-02;8,51934E-02;1,30775E-01;1,74837E-01;2,16486E-01;2,57250E-01;2,94598E-01;3,35155E-01;3,73676E-01;4,09261E-01;4,43732E-01;4,76331E-01;5,13657E-01;5,50801E-01;5,83062E-01;6,18582E-01;6,37234E-01;6,75965E-01;7,09034E-01;7,42979E-01;0,00000E+00;0,00000E+00;3,37515E-06;4,51343E-06;2,89670E-05;1,57995E-04;0,00000E+00;6,30375E-05;2,15838E-04;0,00000E+00;0,00000E+00;1,64585E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,91454E-04;1,62057E-04;8,22239E-05;0,00000E+00;1,44835E-04;0,00000E+00;1,56578E-05;7,99928E-06;7,99533E-06;2,56950E-05;5,46198E-05;8,03514E-05;1,49737E-04;3,67353E-05;6,68069E-05;0,00000E+00;0,00000E+00;6,69138E-05;0,00000E+00;2,00585E-05;7,78636E-05;5,16705E-05;3,08648E-05;0,00000E+00;0,00000E+00
476;3,45710E-02;8,04657E-02;1,24697E-01;1,65588E-01;2,05687E-01;2,44417E-01;2,84247E-01;3,18274E-01;3,56345E-01;3,88694E-01;4,26215E-01;4,59315E-01;4,93382E-01;5,21958E-01;5,60051E-01;5,86420E-01;6,19434E-01;6,52945E-01;6,82872E-01;7,17710E-01;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,07481E-05;2,83966E-05;0,00000E+00;2,33899E-05;0,00000E+00;9,62763E-05;0,00000E+00;6,10689E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,10385E-05;2,02403E-04;0,00000E+00;3,85105E-04;6,31399E-04;0,00000E+00;1,13903E-05;3,48723E-05;0,00000E+00;0,00000E+00;1,09639E-04;0,00000E+00;7,03056E-05;1,60145E-04;1,34787E-04;3,85105E-05;0,00000E+00;1,69387E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,69183E-05
477;3,25216E-02;7,69490E-02;1,20341E-01;1,61071E-01;1,96655E-01;2,36577E-01;2,72136E-01;3,07406E-01;3,44353E-01;3,76328E-01;4,17860E-01;4,53635E-01;4,76664E-01;5,15736E-01;5,45069E-01;5,87407E-01;6,09610E-01;6,30320E-01;6,62564E-01;6,98943E-01;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,52463E-05;0,00000E+00;0,00000E+00;1,68237E-04;2,61531E-06;0,00000E+00;3,03457E-04;0,00000E+00;0,00000E+00;1,86946E-04;0,00000E+00;5,49820E-06;0,00000E+00;1,04613E-05;1,56919E-05;0,00000E+00;2,51030E-07;8,66667E-07;0,00000E+00;0,00000E+00;1,20951E-04;0,00000E+00;1,75252E-04;3,98002E-06;1,56783E-05;1,04613E-06;0,00000E+00;1,78064E-05;1,46978E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,68882E-04;1,27452E-06
478;3,18877E-02;7,43983E-02;1,15311E-01;1,54626E-01;1,95721E-01;2,33172E-01;2,70351E-01;3,06054E-01;3,39533E-01;3,72767E-01;4,08892E-01;4,34518E-01;4,76714E-01;5,02476E-01;5,38060E-01;5,72613E-01;5,94168E-01;6,34365E-01;6,62912E-01;6,84520E-01;0,00000E+00;0,00000E+00;5,99540E-05;9,48842E-06;0,00000E+00;1,87583E-04;0,00000E+00;2,64873E-04;0,00000E+00;1,82572E-04;0,00000E+00;0,00000E+00;0,00000E+00;4,45374E-05;5,99610E-04;0,00000E+00;0,00000E+00;1,01071E-04;2,59284E-05;1,03714E-04;1,14341E-05;1,62260E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,86108E-05;1,79276E-04;9,32107E-05;1,09606E-05;0,00000E+00;1,94463E-05;6,08573E-05;1,33650E-04;4,22838E-05;2,77128E-04;1,81622E-04;0,00000E+00;4,86645E-05;0,00000E+00;0,00000E+00
479;3,09125E-02;7,29435E-02;1,13052E-01;1,52899E-01;1,90012E-01;2,29134E-01;2,63595E-01;3,00607E-01;3,31824E-01;3,72283E-01;4,02162E-01;4,33735E-01;4,69471E-01;5,00969E-01;5,29886E-01;5,68225E-01;5,87450E-01;6,24652E-01;6,58286E-01;6,89886E-01;0,00000E+00;0,00000E+00;8,99321E-06;3,37579E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,35087E-04;2,73861E-05;4,56436E-05;0,00000E+00;1,26788E-04;0,00000E+00;1,58455E-04;0,00000E+00;0,00000E+00;6,39713E-05;2,15246E-04;3,47852E-04;3,68993E-04;0,00000E+00;1,75243E-05;0,00000E+00;2,84052E-05;0,00000E+00;1,07738E-04;0,00000E+00;0,00000E+00;3,89957E-05;0,00000E+00;7,37505E-05;0,00000E+00;1,42062E-04;1,50437E-04;0,00000E+00;0,00000E+00;4,58927E-05;1,73138E-04;0,00000E+00;0,00000E+00
480;3,04751E-02;7,23507E-02;1,11873E-01;1,51857E-01;1,90041E-01;2,26119E-01;2,61846E-01;2,95327E-01;3,33430E-01;3,64465E-01;4,00610E-01;4,34479E-01;4,64061E-01;5,00614E-01;5,28537E-01;5,60603E-01;5,87008E-01;6,24059E-01;6,57335E-01;6,87359E-01;0,00000E+00;2,65041E-05;1,03400E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,55317E-04;3,14874E-05;5,24789E-05;6,48814E-05;1,45775E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,29422E-05;7,35514E-05;0,00000E+00;5,71575E-04;0,00000E+00;0,00000E+00;2,01487E-05;3,83426E-05;5,96614E-05;3,47116E-06;5,75633E-05;0,00000E+00;9,56974E-05;1,76082E-05;9,71924E-05;2,60748E-05;0,00000E+00;0,00000E+00;2,54733E-05;3,61297E-05;0,00000E+00;5,27654E-05;0,00000E+00;5,42030E-05;0,00000E+00
481;3,03135E-02;7,15481E-02;1,11607E-01;1,51484E-01;1,91731E-01;2,26272E-01;2,65922E-01;2,95998E-01;3,33837E-01;3,66722E-01;3,99248E-01;4,35774E-01;4,62691E-01;4,96178E-01;5,30237E-01;5,68130E-01;6,01001E-01;6,20319E-01;6,59054E-01;6,76663E-01;0,00000E+00;1,08450E-05;0,00000E+00;8,18833E-06;0,00000E+00;1,35476E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,05111E-04;1,57248E-04;0,00000E+00;0,00000E+00;1,37268E-04;0,00000E+00;9,38749E-06;0,00000E+00;0,00000E+00;6,35727E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,62860E-05;1,10488E-05;4,80365E-05;1,48328E-05;0,00000E+00;1,10556E-04;7,20491E-06;3,97692E-05;3,64916E-05;0,00000E+00;0,00000E+00;1,04231E-05;1,47835E-05;0,00000E+00;0,00000E+00;1,81985E-04;2,21787E-05;0,00000E+00
482;3,05049E-02;7,21091E-02;1,13076E-01;1,52078E-01;1,90785E-01;2,28234E-01;2,67273E-01;2,99843E-01;3,33498E-01;3,72632E-01;4,04656E-01;4,38798E-01;4,68217E-01;5,01983E-01;5,38395E-01;5,72427E-01;6,04064E-01;6,31130E-01;6,64993E-01;6,88214E-01;0,00000E+00;0,00000E+00;0,00000E+00;2,09886E-05;0,00000E+00;2,23332E-04;0,00000E+00;6,12452E-05;0,00000E+00;1,50502E-04;3,36334E-05;0,00000E+00;0,00000E+00;7,56088E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,47059E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,71740E-05;0,00000E+00;2,22392E-06;0,00000E+00;7,97173E-06;3,40622E-06;0,00000E+00;0,00000E+00;1,33435E-06;0,00000E+00;6,77201E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,05304E-05;1,14325E-04;0,00000E+00;0,00000E+00
483;3,06825E-02;7,28341E-02;1,14582E-01;1,53161E-01;1,89840E-01;2,30344E-01;2,67978E-01;3,03033E-01;3,35469E-01;3,77205E-01;4,11133E-01;4,42315E-01;4,75683E-01;5,09754E-01;5,46121E-01;5,76172E-01;6,02909E-01;6,43971E-01;6,72968E-01;7,04787E-01;0,00000E+00;1,90596E-05;0,00000E+00;5,51765E-05;2,04411E-05;2,29524E-04;1,80882E-05;1,98340E-04;1,21741E-04;2,05601E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,01917E-05;0,00000E+00;8,39255E-05;6,84487E-06;0,00000E+00;9,73927E-05;0,00000E+00;0,00000E+00;6,54011E-06;0,00000E+00;0,00000E+00;2,34423E-05;7,93379E-06;1,00949E-04;0,00000E+00;4,95484E-06;0,00000E+00;0,00000E+00;9,19850E-05;1,88876E-04;2,38934E-06;5,08334E-06;2,15265E-05;1,17444E-04;9,29701E-05;1,83029E-05;0,00000E+00
484;3,07630E-02;7,28196E-02;1,13225E-01;1,55904E-01;1,94066E-01;2,31652E-01;2,70532E-01;3,03807E-01;3,45294E-01;3,77802E-01;4,13529E-01;4,50026E-01;4,81357E-01;5,13938E-01;5,48008E-01;5,84453E-01;6,07103E-01;6,44088E-01;6,79972E-01;7,12764E-01;0,00000E+00;1,07353E-04;8,54762E-06;4,10859E-05;0,00000E+00;5,73078E-05;7,21920E-05;8,14422E-05;7,79673E-05;2,49495E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,49292E-04;2,73186E-05;0,00000E+00;6,23739E-05;0,00000E+00;0,00000E+00;2,77601E-06;8,38601E-06;0,00000E+00;9,35608E-05;9,71051E-05;4,24023E-05;4,31893E-05;1,97753E-05;3,03674E-05;0,00000E+00;2,60292E-05;1,10234E-04;9,53612E-06;2,02881E-05;1,57620E-04;4,36188E-05;1,87309E-04;7,30487E-05;7,04711E-06
485;3,05888E-02;7,41390E-02;1,15110E-01;1,56495E-01;1,96705E-01;2,34529E-01;2,72008E-01;3,08356E-01;3,44642E-01;3,79777E-01;4,16584E-01;4,51016E-01;4,85392E-01;5,15635E-01;5,52996E-01;5,87732E-01;6,18048E-01;6,48179E-01;6,86656E-01;7,20751E-01;0,00000E+00;3,88110E-05;1,06041E-05;0,00000E+00;0,00000E+00;1,59604E-04;4,13585E-05;0,00000E+00;6,70008E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,77857E-05;2,34761E-05;1,87602E-04;6,70008E-04;0,00000E+00;0,00000E+00;6,65942E-06;3,44567E-05;0,00000E+00;0,00000E+00;1,04509E-04;0,00000E+00;1,10022E-04;0,00000E+00;3,76736E-05;8,71011E-05;9,25924E-05;1,36755E-04;0,00000E+00;8,71726E-06;8,89578E-05;9,26084E-05;0,00000E+00;0,00000E+00;8,74260E-06
486;3,11910E-02;7,37259E-02;1,16608E-01;1,57111E-01;1,97935E-01;2,35167E-01;2,75209E-01;3,09939E-01;3,50523E-01;3,82971E-01;4,21162E-01;4,59339E-01;4,95433E-01;5,24135E-01;5,63014E-01;6,00436E-01;6,28473E-01;6,59337E-01;6,96452E-01;7,29212E-01;0,00000E+00;0,00000E+00;0,00000E+00;3,97974E-05;1,17815E-04;1,11392E-04;1,84863E-05;0,00000E+00;2,11201E-04;0,00000E+00;2,11745E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,04933E-05;5,91364E-04;2,99479E-04;2,53755E-04;0,00000E+00;1,43727E-06;6,33073E-05;0,00000E+00;9,06267E-05;3,14571E-05;2,46436E-05;1,77915E-04;0,00000E+00;7,25014E-05;7,51829E-05;2,69531E-05;4,18696E-05;0,00000E+00;3,89642E-06;0,00000E+00;4,32412E-05;8,16457E-05;0,00000E+00;4,41651E-05
487;3,16532E-02;7,41588E-02;1,16579E-01;1,59462E-01;2,00461E-01;2,38677E-01;2,77973E-01;3,13934E-01;3,55626E-01;3,94995E-01;4,31717E-01;4,65440E-01;5,02170E-01;5,29843E-01;5,67973E-01;6,02824E-01;6,47229E-01;6,80903E-01;7,06212E-01;7,48152E-01;4,24652E-06;0,00000E+00;0,00000E+00;2,70824E-06;8,01736E-06;1,70687E-04;0,00000E+00;0,00000E+00;1,03614E-04;6,84598E-05;1,44094E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,26239E-04;0,00000E+00;3,45363E-05;0,00000E+00;1,08548E-04;9,11091E-06;1,64277E-05;3,57647E-06;0,00000E+00;6,16720E-06;2,00027E-04;3,27034E-05;1,15245E-04;0,00000E+00;1,76083E-04;1,50796E-04;0,00000E+00;5,55633E-05;1,39554E-05;0,00000E+00;1,72878E-04;1,77168E-06;2,11141E-04;0,00000E+00;3,00546E-06
488;3,18842E-02;7,57774E-02;1,18765E-01;1,61449E-01;2,01880E-01;2,42825E-01;2,83097E-01;3,22527E-01;3,62289E-01;3,93815E-01;4,35019E-01;4,67280E-01;5,07266E-01;5,46291E-01;5,81639E-01;6,18344E-01;6,49637E-01;6,77946E-01;7,19065E-01;7,48645E-01;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,70739E-04;3,68805E-05;1,73476E-04;9,11338E-06;0,00000E+00;0,00000E+00;5,70764E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,76638E-05;8,59370E-04;4,15753E-04;0,00000E+00;0,00000E+00;8,64020E-06;0,00000E+00;2,25767E-05;0,00000E+00;0,00000E+00;1,71943E-04;3,55862E-06;0,00000E+00;1,47523E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,25317E-05;0,00000E+00;0,00000E+00;0,00000E+00
489;3,17812E-02;7,68633E-02;1,20217E-01;1,63972E-01;2,07565E-01;2,46098E-01;2,86789E-01;3,28103E-01;3,68016E-01;4,03639E-01;4,43924E-01;4,85714E-01;5,15226E-01;5,53509E-01;5,83134E-01;6,29034E-01;6,71971E-01;6,98776E-01;7,26545E-01;7,64409E-01;0,00000E+00;3,47857E-06;2,69288E-06;0,00000E+00;7,85401E-05;1,76836E-04;0,00000E+00;1,62370E-04;1,06605E-04;1,14805E-04;2,56907E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,59551E-04;1,43665E-04;3,14160E-05;0,00000E+00;0,00000E+00;6,54803E-06;1,04948E-05;2,26455E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,60177E-05;0,00000E+00;6,64018E-05;0,00000E+00;6,56030E-05;0,00000E+00;5,68286E-05;0,00000E+00;0,00000E+00;2,82382E-05;5,64063E-05;0,00000E+00;1,34453E-04;1,33209E-04
490;3,20682E-02;7,80469E-02;1,21854E-01;1,65465E-01;2,07787E-01;2,49406E-01;2,90384E-01;3,31401E-01;3,72582E-01;4,10235E-01;4,48344E-01;4,91104E-01;5,28823E-01;5,61435E-01;5,94082E-01;6,34914E-01;6,81755E-01;7,15330E-01;7,43944E-01;7,77743E-01;0,00000E+00;4,63989E-06;3,59191E-06;5,07815E-05;5,78198E-05;1,44492E-05;7,93138E-05;1,61862E-04;2,57834E-04;1,53133E-04;0,00000E+00;6,48931E-05;7,02891E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,91627E-04;1,28488E-04;0,00000E+00;0,00000E+00;8,73410E-06;4,89417E-05;1,72135E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,95195E-05;3,80207E-05;0,00000E+00;8,75046E-05;0,00000E+00;7,58009E-05;0,00000E+00;0,00000E+00;3,76655E-05;0,00000E+00;0,00000E+00;1,79341E-04;1,77681E-04
491;3,27386E-02;7,90641E-02;1,24337E-01;1,65452E-01;2,11383E-01;2,54922E-01;2,96203E-01;3,37788E-01;3,78414E-01;4,18211E-01;4,55395E-01;4,98229E-01;5,34996E-01;5,78520E-01;6,07993E-01;6,57339E-01;6,97311E-01;7,28726E-01;7,58885E-01;7,93544E-01;0,00000E+00;0,00000E+00;4,58682E-05;1,70255E-04;1,50203E-04;6,91932E-05;5,18602E-05;0,00000E+00;5,59700E-05;0,00000E+00;0,00000E+00;3,14085E-05;3,40202E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,41545E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,36713E-05;6,86942E-06;0,00000E+00;0,00000E+00;2,02596E-05;0,00000E+00;1,47997E-04;6,26863E-05;0,00000E+00;0,00000E+00;0,00000E+00;8,06641E-05;0,00000E+00;2,27163E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
492;3,31553E-02;7,93348E-02;1,24850E-01;1,67977E-01;2,13889E-01;2,54626E-01;3,03974E-01;3,45135E-01;3,85029E-01;4,20892E-01;4,61452E-01;5,04185E-01;5,39484E-01;5,83455E-01;6,22007E-01;6,62391E-01;7,06306E-01;7,38882E-01;7,82687E-01;8,09633E-01;0,00000E+00;0,00000E+00;1,84852E-05;1,28412E-05;1,07733E-05;1,36815E-04;1,18754E-06;7,65645E-05;8,79573E-05;0,00000E+00;0,00000E+00;8,32929E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,56561E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,75384E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,29364E-04;0,00000E+00;1,17862E-05;3,90357E-06;0,00000E+00;0,00000E+00;1,09947E-05;7,11041E-06;0,00000E+00;2,00240E-06;9,08650E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,78601E-05
493;3,38269E-02;8,09363E-02;1,27715E-01;1,75274E-01;2,21487E-01;2,65199E-01;3,05868E-01;3,53319E-01;3,91976E-01;4,37950E-01;4,78503E-01;5,19852E-01;5,58970E-01;5,98760E-01;6,41794E-01;6,80658E-01;7,29368E-01;7,59771E-01;8,06377E-01;8,40361E-01;2,01777E-06;0,00000E+00;0,00000E+00;6,54294E-05;6,11999E-05;6,13875E-06;2,39045E-05;5,32729E-05;3,09802E-06;0,00000E+00;0,00000E+00;0,00000E+00;8,36979E-05;0,00000E+00;2,40979E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,23921E-05;2,85600E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,39224E-06;0,00000E+00;1,30488E-05;1,38620E-05;3,09802E-06;1,03286E-04;2,16862E-05;1,00055E-04;1,74657E-04;1,33545E-04;6,47328E-05;2,44745E-05;0,00000E+00;4,83764E-06;0,00000E+00
494;3,44441E-02;8,23467E-02;1,29826E-01;1,79328E-01;2,23298E-01;2,70867E-01;3,14293E-01;3,58422E-01;4,02478E-01;4,43255E-01;4,91524E-01;5,34025E-01;5,73054E-01;6,18234E-01;6,48291E-01;7,03937E-01;7,43166E-01;7,76336E-01;8,30993E-01;8,60547E-01;1,02403E-05;0,00000E+00;0,00000E+00;1,38088E-05;0,00000E+00;3,11546E-05;1,27269E-04;0,00000E+00;9,28571E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,22299E-04;1,14707E-04;0,00000E+00;0,00000E+00;6,28908E-05;0,00000E+00;3,80422E-06;0,00000E+00;0,00000E+00;0,00000E+00;4,24239E-05;2,73661E-05;4,19494E-05;6,62237E-05;2,65856E-05;1,57227E-05;1,10059E-04;1,10059E-04;2,08837E-04;0,00000E+00;1,97043E-04;8,58115E-05;1,24210E-04;0,00000E+00;2,45514E-05;3,13249E-05
