x;0,3334;0,3334;0,3338;0,3341;0,3342;0,3343;0,3343;0,3343;0,3345;0,3346;0,3347;0,3348;0,3347;0,3347;0,3349;0,3348;0,3350;0,3348;0,3348;0,3349;0,7092;0,7194;0,7202;0,7165;0,7176;0,7175;0,7182;0,7195;0,7194;0,7172;0,7172;0,7192;0,7197;0,7190;0,7194;0,7192;0,7199;0,7187;0,7191;0,7191;0,6513;0,6735;0,7152;0,6721;0,6833;0,6880;0,6789;0,6934;0,6901;0,7082;0,6530;0,6862;0,7035;0,6986;0,6654;0,6933;0,6945;0,6897;0,6916;0,6642
y;0,3481;0,3487;0,3491;0,3496;0,3501;0,3503;0,3503;0,3506;0,3509;0,3511;0,3513;0,3513;0,3514;0,3514;0,3519;0,3516;0,3519;0,3518;0,3517;0,3517;0,2789;0,2777;0,2774;0,2780;0,2785;0,2770;0,2778;0,2787;0,2777;0,2774;0,2780;0,2776;0,2782;0,2785;0,2778;0,2772;0,2780;0,2784;0,2779;0,2775;0,2679;0,2911;0,2820;0,2701;0,2848;0,2826;0,2655;0,2758;0,2750;0,2754;0,2776;0,2745;0,2789;0,2737;0,2651;0,2764;0,2701;0,2687;0,2733;0,2739
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;1,96446E-05;0,00000E+00;0,00000E+00;5,14809E-04;6,82539E-04;8,04962E-04;1,75015E-04;6,05657E-05;2,11276E-04;0,00000E+00;1,18623E-03;2,71114E-03;0,00000E+00;1,06617E-03;5,25044E-04;1,25873E-03;0,00000E+00;5,25044E-04;2,42263E-04;0,00000E+00;7,06353E-05;3,58717E-05;0,00000E+00;0,00000E+00;1,34610E-05;0,00000E+00;6,53146E-04;1,51414E-04;2,11980E-04;0,00000E+00;1,45651E-04;1,74290E-04;2,36470E-04;3,62800E-04;5,32586E-05;0,00000E+00;8,75074E-05;3,63394E-04;4,37537E-04;9,52291E-04;0,00000E+00;1,82651E-05;0,00000E+00;0,00000E+00;9,22950E-05;0,00000E+00;0,00000E+00;5,18720E-05;1,31261E-04;0,00000E+00;3,28153E-05;1,29113E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,31781E-05;1,95090E-04;0,00000E+00;0,00000E+00
315;7,28293E-06;0,00000E+00;0,00000E+00;1,90857E-04;0,00000E+00;4,43859E-04;0,00000E+00;2,24537E-05;7,83270E-05;0,00000E+00;4,39777E-04;4,41201E-04;0,00000E+00;1,15980E-04;0,00000E+00;4,49075E-05;1,14295E-03;1,63279E-04;8,98150E-05;7,48299E-04;2,61869E-05;1,32988E-05;0,00000E+00;0,00000E+00;4,26984E-04;1,83487E-04;2,14031E-04;1,37774E-04;8,54162E-04;0,00000E+00;0,00000E+00;1,23928E-03;0,00000E+00;0,00000E+00;1,97448E-05;8,16394E-04;0,00000E+00;1,34722E-04;8,16394E-05;1,72837E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,41426E-06;2,73407E-05;0,00000E+00;1,92307E-05;4,08197E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,60360E-04;5,44118E-05;0,00000E+00;0,00000E+00;3,45442E-05;7,23265E-05;0,00000E+00;6,34175E-04
316;1,42630E-04;1,52217E-04;0,00000E+00;0,00000E+00;2,06479E-04;1,39343E-03;8,11821E-04;3,04433E-04;7,07984E-04;0,00000E+00;7,09833E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,63842E-03;2,43546E-03;1,73892E-05;2,48417E-06;0,00000E+00;9,41519E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,77586E-04;6,49627E-06;1,54841E-04;0,00000E+00;1,24209E-06;1,17998E-05;0,00000E+00;6,75617E-05;6,74921E-04;1,33193E-03;0,00000E+00;8,92347E-05;3,16854E-04;5,07388E-04;0,00000E+00;2,04197E-04;2,09247E-05;5,91933E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,15970E-07;2,32747E-04;0,00000E+00;6,21044E-07;0,00000E+00;5,07388E-05;1,79670E-04;4,20110E-04;8,27838E-07;1,77707E-04;3,00853E-04;0,00000E+00;0,00000E+00;2,98163E-04;9,64853E-06
317;2,74046E-05;2,92466E-05;4,69977E-05;2,03721E-04;3,88068E-04;1,57037E-04;0,00000E+00;1,12921E-03;7,73587E-04;4,97646E-05;1,36386E-04;3,24177E-04;0,00000E+00;3,11228E-03;1,55982E-04;1,64726E-03;3,11964E-04;1,15308E-03;8,23629E-04;2,81095E-03;3,02232E-05;0,00000E+00;1,23827E-04;1,46233E-05;0,00000E+00;0,00000E+00;3,21172E-04;9,74888E-06;0,00000E+00;1,18283E-04;2,72605E-04;2,10407E-04;9,03232E-05;6,23565E-04;3,06849E-04;3,89955E-04;0,00000E+00;3,89955E-05;9,88354E-04;8,75910E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,88205E-05;0,00000E+00;1,49065E-05;0,00000E+00;2,88270E-04;0,00000E+00;8,23629E-05;0,00000E+00;7,70899E-05;4,31197E-04;0,00000E+00;5,78054E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,93530E-04
318;8,56686E-05;9,14268E-05;1,46918E-04;1,21902E-04;1,65359E-04;4,90909E-04;4,37427E-04;1,82854E-04;1,06007E-03;1,55567E-04;7,60146E-04;2,51605E-03;0,00000E+00;5,56710E-04;4,87610E-04;1,27252E-03;1,77054E-03;0,00000E+00;0,00000E+00;4,30665E-03;9,13989E-06;0,00000E+00;1,01435E-04;1,25246E-04;7,34053E-05;2,97918E-05;3,44594E-05;3,04756E-05;0,00000E+00;3,69760E-04;1,06398E-03;6,57747E-04;2,82356E-04;4,54860E-04;4,73219E-04;1,57692E-03;0,00000E+00;1,61669E-04;0,00000E+00;3,63137E-04;0,00000E+00;4,74298E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,65988E-05;0,00000E+00;1,19298E-04;4,97076E-05;0,00000E+00;7,04074E-05;1,24067E-05;6,09350E-05;0,00000E+00;1,80703E-04;1,37652E-04;0,00000E+00;0,00000E+00;7,76601E-04
319;0,00000E+00;0,00000E+00;0,00000E+00;2,68993E-04;6,48684E-04;0,00000E+00;5,01529E-04;0,00000E+00;5,57134E-04;0,00000E+00;3,37096E-04;1,51751E-03;0,00000E+00;3,44131E-04;8,36868E-04;2,24152E-03;1,99871E-03;0,00000E+00;0,00000E+00;3,49480E-03;2,73265E-05;9,91315E-05;0,00000E+00;2,74592E-04;2,39645E-04;3,00864E-05;3,48001E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,13898E-04;3,01032E-04;0,00000E+00;0,00000E+00;5,28899E-04;3,61434E-04;0,00000E+00;4,01593E-05;3,58658E-04;9,02051E-05;0,00000E+00;4,78988E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,43180E-04;1,20478E-04;6,51432E-05;2,09217E-04;1,76940E-04;1,24428E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,39013E-04;0,00000E+00;0,00000E+00;1,73310E-04
320;0,00000E+00;0,00000E+00;6,38878E-05;8,86874E-05;3,21733E-04;0,00000E+00;5,76312E-04;2,30593E-03;1,37500E-04;7,10316E-04;0,00000E+00;1,20186E-04;1,28831E-03;3,41677E-04;2,75916E-04;3,15333E-04;3,94166E-04;0,00000E+00;0,00000E+00;1,18356E-03;6,99542E-06;3,26838E-05;0,00000E+00;4,81505E-04;6,41684E-04;1,78712E-04;3,44518E-04;6,36118E-04;0,00000E+00;0,00000E+00;0,00000E+00;9,92505E-05;6,13919E-05;1,25272E-03;1,04583E-04;1,03369E-03;1,74933E-03;7,95148E-04;2,77279E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,16379E-04;0,00000E+00;2,83229E-04;9,43642E-04;3,48943E-05;5,82671E-04;0,00000E+00;3,62039E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,43150E-04
321;0,00000E+00;4,67917E-04;0,00000E+00;6,68961E-07;2,03161E-04;1,61554E-04;0,00000E+00;9,87764E-04;1,60934E-03;1,25713E-04;1,65376E-03;2,69634E-06;0,00000E+00;6,78435E-04;1,97642E-03;5,92837E-04;0,00000E+00;8,91948E-07;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,45974E-07;8,23236E-07;4,17641E-06;0,00000E+00;1,78390E-06;0,00000E+00;1,35275E-06;0,00000E+00;0,00000E+00;2,06597E-06;3,26729E-04;5,19744E-04;1,18211E-03;8,91948E-07;7,13559E-06;1,02969E-04;1,00174E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,67335E-04;1,48456E-04;1,32479E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,21645E-04;0,00000E+00;1,22936E-04;0,00000E+00;1,56197E-07;2,19038E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
322;0,00000E+00;0,00000E+00;4,86807E-05;1,15676E-04;4,70740E-04;7,08351E-04;0,00000E+00;4,62706E-04;1,15077E-03;0,00000E+00;0,00000E+00;8,02035E-04;0,00000E+00;5,21591E-04;1,44317E-03;7,93174E-04;8,07840E-05;1,54235E-04;0,00000E+00;0,00000E+00;3,27704E-05;0,00000E+00;0,00000E+00;7,71176E-05;1,73420E-04;7,22183E-04;0,00000E+00;3,08470E-04;0,00000E+00;2,33917E-04;0,00000E+00;0,00000E+00;5,28769E-04;0,00000E+00;0,00000E+00;1,00980E-04;1,54235E-04;1,23388E-03;7,91372E-04;3,09312E-04;8,97570E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,88465E-06;6,76356E-05;1,17917E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,04900E-05;0,00000E+00;6,30101E-06;0,00000E+00;2,70095E-05;0,00000E+00;3,88384E-05;0,00000E+00;0,00000E+00;0,00000E+00
323;0,00000E+00;2,96801E-05;3,43674E-04;0,00000E+00;0,00000E+00;5,95095E-04;4,35308E-04;3,95735E-05;4,62620E-04;0,00000E+00;0,00000E+00;1,00479E-03;0,00000E+00;1,46788E-03;1,02305E-03;1,36407E-03;1,25626E-03;1,58294E-04;3,95735E-04;6,34772E-04;1,14297E-04;0,00000E+00;0,00000E+00;9,89337E-06;8,74295E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,89337E-05;0,00000E+00;3,16166E-04;1,99291E-04;4,82704E-04;0,00000E+00;0,00000E+00;2,84181E-04;0,00000E+00;0,00000E+00;1,75557E-04;1,09411E-03;2,52597E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,94228E-05;1,90342E-04;0,00000E+00;0,00000E+00;1,87974E-04;0,00000E+00;1,42090E-04;0,00000E+00;6,71191E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,15844E-04;4,78018E-05;0,00000E+00;0,00000E+00
324;0,00000E+00;2,77576E-05;4,76280E-04;0,00000E+00;2,78700E-04;4,25515E-04;9,94133E-04;3,70101E-05;1,50168E-03;1,49827E-04;1,64248E-03;4,10851E-04;0,00000E+00;0,00000E+00;7,04426E-04;8,21830E-04;2,48852E-03;1,20468E-03;6,04910E-04;1,13171E-03;1,30778E-04;0,00000E+00;0,00000E+00;9,25253E-06;0,00000E+00;0,00000E+00;4,83250E-04;1,17404E-04;9,25253E-05;0,00000E+00;2,95687E-04;3,13077E-04;0,00000E+00;0,00000E+00;9,80778E-04;8,21830E-04;5,87022E-04;0,00000E+00;1,10897E-03;6,65051E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,05725E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,19825E-04;0,00000E+00;2,78835E-04;0,00000E+00;2,84278E-04;0,00000E+00;0,00000E+00;1,74035E-04;9,96426E-05;4,47054E-05;0,00000E+00;0,00000E+00
325;0,00000E+00;7,77865E-05;3,65761E-04;0,00000E+00;1,24391E-03;1,27079E-04;1,75312E-04;0,00000E+00;1,17207E-03;4,47453E-05;1,57875E-03;2,10474E-03;1,00825E-03;8,03579E-04;2,10375E-04;2,45437E-04;4,55811E-04;1,56015E-03;3,81271E-04;1,60689E-04;3,28912E-05;0,00000E+00;0,00000E+00;5,83399E-05;7,17941E-05;0,00000E+00;1,44321E-04;1,12849E-04;0,00000E+00;0,00000E+00;2,07154E-04;3,78371E-05;0,00000E+00;0,00000E+00;4,29710E-04;2,45437E-04;1,88661E-03;0,00000E+00;6,09176E-04;8,73613E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,18940E-04;0,00000E+00;2,27061E-04;0,00000E+00;1,22166E-04;0,00000E+00;7,11050E-05;0,00000E+00;0,00000E+00;5,19751E-05;0,00000E+00;2,19240E-04;0,00000E+00;7,04953E-04
326;0,00000E+00;0,00000E+00;3,02087E-04;6,02335E-04;1,01281E-03;8,95622E-04;0,00000E+00;0,00000E+00;3,70464E-05;3,54774E-04;0,00000E+00;7,08351E-04;0,00000E+00;0,00000E+00;2,12400E-05;1,32920E-03;0,00000E+00;0,00000E+00;1,48267E-03;3,24472E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,26670E-05;4,30364E-04;2,08272E-04;2,82586E-04;6,54864E-04;1,39000E-04;4,29507E-06;0,00000E+00;6,66669E-04;9,56607E-06;7,33829E-06;8,77128E-05;2,20734E-04;9,26670E-04;4,24799E-05;9,51450E-04;2,18665E-05;0,00000E+00;4,42103E-05;0,00000E+00;0,00000E+00;3,03376E-06;1,24135E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,73498E-06;1,36725E-04;1,10445E-06;0,00000E+00;0,00000E+00;0,00000E+00;5,75024E-04;1,02095E-03;7,77930E-05;1,23792E-04
327;0,00000E+00;0,00000E+00;1,91779E-04;0,00000E+00;2,95758E-04;0,00000E+00;0,00000E+00;2,06555E-05;1,78536E-03;5,27195E-05;3,75660E-04;6,10539E-04;4,68530E-04;6,40150E-04;1,40918E-03;1,30820E-03;0,00000E+00;3,30488E-04;3,71799E-04;1,37964E-03;1,36159E-05;1,46805E-05;0,00000E+00;0,00000E+00;1,81700E-04;0,00000E+00;1,88272E-04;2,54372E-04;0,00000E+00;1,76359E-04;1,78776E-04;0,00000E+00;3,92792E-04;5,23972E-04;2,55637E-04;1,61880E-03;0,00000E+00;2,11606E-03;1,01749E-03;8,97860E-04;0,00000E+00;0,00000E+00;2,95988E-05;0,00000E+00;1,71773E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,15219E-04;1,82857E-05;1,35571E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,11560E-04;5,55998E-04;0,00000E+00;1,56822E-04
328;0,00000E+00;0,00000E+00;1,53444E-04;3,14386E-04;3,46498E-04;0,00000E+00;1,96491E-04;5,34326E-05;6,83440E-04;1,08924E-03;1,41160E-03;1,85544E-03;1,21202E-03;1,65597E-03;1,46784E-03;0,00000E+00;0,00000E+00;1,32650E-03;1,43336E-03;1,22439E-04;3,52222E-05;3,79762E-05;1,45334E-05;1,96491E-04;1,80826E-04;0,00000E+00;3,24114E-04;3,92982E-05;0,00000E+00;1,66881E-04;6,45613E-04;0,00000E+00;0,00000E+00;6,41144E-04;0,00000E+00;4,27461E-04;9,03859E-04;9,61786E-04;3,92982E-04;9,70980E-04;0,00000E+00;0,00000E+00;7,65674E-05;7,36957E-05;1,22111E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,91972E-05;4,73022E-05;4,78604E-04;0,00000E+00;0,00000E+00;4,36906E-05;1,77134E-04;0,00000E+00;3,29904E-05;2,03512E-04
329;0,00000E+00;5,05391E-04;4,21820E-04;2,75850E-04;3,04026E-04;1,39559E-04;1,72406E-04;0,00000E+00;4,02969E-04;1,79429E-03;1,11315E-03;9,90241E-04;0,00000E+00;0,00000E+00;6,89624E-05;2,31036E-04;0,00000E+00;4,13775E-04;4,13775E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,27519E-05;1,72406E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,65517E-04;0,00000E+00;1,46426E-04;3,52972E-04;2,49319E-04;2,22973E-04;5,71828E-05;5,07905E-05;0,00000E+00;1,02410E-03;0,00000E+00;3,44812E-04;1,88986E-03;0,00000E+00;0,00000E+00;0,00000E+00;6,46624E-05;9,07485E-05;0,00000E+00;8,83164E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,58619E-04;3,40881E-05;2,15158E-04;0,00000E+00;0,00000E+00;3,38004E-04;1,19358E-04;1,62793E-04;2,89466E-05;1,78567E-04
330;0,00000E+00;1,37525E-04;8,83981E-05;2,65721E-04;0,00000E+00;1,68895E-03;5,31442E-04;7,59203E-05;3,74493E-04;2,60749E-04;1,97894E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,58128E-03;0,00000E+00;0,00000E+00;9,11044E-04;6,95878E-04;7,69936E-06;0,00000E+00;0,00000E+00;3,79602E-05;0,00000E+00;1,99072E-04;5,26311E-04;6,28687E-05;0,00000E+00;0,00000E+00;2,03959E-04;5,59414E-04;1,77908E-04;0,00000E+00;6,81428E-04;5,31442E-04;6,28687E-05;0,00000E+00;3,79602E-04;4,52960E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,46942E-05;0,00000E+00;2,40324E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,07355E-04;9,27595E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,50357E-04;0,00000E+00;4,42987E-05;0,00000E+00;0,00000E+00
331;0,00000E+00;9,07253E-05;4,30656E-04;9,74941E-06;1,40071E-04;5,68865E-04;1,67085E-03;2,78555E-05;3,23901E-06;0,00000E+00;1,23027E-04;3,36825E-05;1,92127E-04;6,29626E-04;3,96328E-04;3,71575E-03;0,00000E+00;1,28135E-04;1,11422E-05;1,20907E-03;0,00000E+00;3,95955E-06;0,00000E+00;0,00000E+00;5,99890E-06;5,62087E-04;3,81021E-05;2,19849E-04;0,00000E+00;1,68985E-05;0,00000E+00;3,00598E-05;2,10142E-04;2,54071E-05;1,02489E-03;5,27638E-04;0,00000E+00;0,00000E+00;5,27638E-04;5,00547E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,28790E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,88024E-05;1,03800E-04;5,76168E-04;0,00000E+00;9,75605E-07;0,00000E+00;0,00000E+00;0,00000E+00;7,38245E-05;3,79509E-04
332;0,00000E+00;8,93307E-05;2,57101E-04;3,64654E-04;7,65211E-04;5,51967E-05;6,23954E-05;8,10113E-04;7,96887E-05;2,65422E-05;0,00000E+00;1,08018E-03;1,22141E-03;5,89981E-04;1,17971E-03;7,97839E-04;4,57566E-04;3,15248E-03;8,98083E-04;8,57865E-04;0,00000E+00;9,74161E-05;0,00000E+00;0,00000E+00;1,85982E-04;5,13427E-05;0,00000E+00;0,00000E+00;9,35930E-05;4,28367E-04;2,21555E-04;8,14371E-04;2,39028E-04;6,76824E-04;5,36980E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,58187E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,83091E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,11977E-05;5,97783E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,40026E-05;0,00000E+00;0,00000E+00;6,69945E-05;1,74601E-05;0,00000E+00
333;4,16188E-05;5,00258E-05;2,82926E-04;4,34884E-04;6,10733E-04;0,00000E+00;3,42548E-04;3,00155E-04;3,58084E-04;6,04212E-04;4,30823E-04;1,24492E-03;0,00000E+00;0,00000E+00;2,77091E-04;9,85250E-04;1,94744E-03;0,00000E+00;1,50077E-03;2,06339E-03;0,00000E+00;0,00000E+00;0,00000E+00;5,77411E-05;1,98930E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,25116E-04;3,03481E-05;9,42955E-04;4,01497E-04;1,93120E-04;4,75549E-04;2,33521E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,84940E-04;8,42753E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,93373E-05;3,67871E-05;0,00000E+00;0,00000E+00;7,50387E-05;4,98391E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,61140E-04;4,19962E-05;0,00000E+00
334;3,45091E-05;0,00000E+00;5,12906E-05;2,23646E-04;7,59176E-04;0,00000E+00;1,59591E-04;0,00000E+00;2,96913E-04;4,48059E-04;3,57226E-04;1,46120E-03;0,00000E+00;0,00000E+00;5,11568E-04;6,54980E-04;1,14993E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,78772E-05;8,83778E-05;0,00000E+00;7,27467E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,89052E-04;5,05810E-04;0,00000E+00;2,91127E-04;8,42019E-05;8,95463E-04;0,00000E+00;0,00000E+00;1,55044E-03;5,65698E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,00377E-04;2,01654E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,71615E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,72204E-04;1,57741E-04;0,00000E+00;0,00000E+00
335;0,00000E+00;9,18489E-05;0,00000E+00;2,82656E-05;4,90729E-04;0,00000E+00;0,00000E+00;0,00000E+00;8,54409E-05;0,00000E+00;0,00000E+00;6,79228E-04;0,00000E+00;0,00000E+00;1,13062E-04;1,84830E-03;1,13062E-04;2,79221E-03;0,00000E+00;6,73503E-04;4,47107E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,35637E-04;0,00000E+00;1,83702E-05;6,61312E-04;0,00000E+00;3,12032E-04;3,76372E-05;1,24432E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,26125E-04;2,93917E-04;0,00000E+00;9,72233E-04;1,42852E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,99409E-04;2,12986E-05;4,32195E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,89153E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,54359E-04;3,98331E-05;0,00000E+00;0,00000E+00
336;0,00000E+00;7,78621E-06;9,88717E-05;4,56395E-04;3,28592E-05;1,98221E-04;0,00000E+00;0,00000E+00;5,72352E-04;0,00000E+00;1,79416E-03;5,23056E-06;5,60683E-06;4,47578E-04;1,52264E-04;0,00000E+00;0,00000E+00;1,38422E-05;0,00000E+00;7,51944E-04;0,00000E+00;1,94355E-05;0,00000E+00;1,73027E-06;9,58185E-06;2,85181E-05;7,49683E-06;0,00000E+00;0,00000E+00;0,00000E+00;7,30777E-04;8,46190E-04;1,60309E-05;6,80242E-04;2,88558E-04;6,56297E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,33190E-05;0,00000E+00;0,00000E+00;7,34731E-06;0,00000E+00;0,00000E+00;9,78971E-05;0,00000E+00;7,02613E-05;0,00000E+00;1,02546E-04;0,00000E+00;0,00000E+00;4,31866E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,17881E-05;1,77018E-04
337;0,00000E+00;1,53644E-04;0,00000E+00;1,71452E-04;5,99360E-04;0,00000E+00;1,57766E-04;9,86038E-05;2,29311E-05;7,55006E-05;1,29503E-03;3,91354E-04;3,23652E-04;4,25018E-04;3,07033E-03;6,31064E-04;3,54974E-04;5,62382E-04;0,00000E+00;2,25948E-04;0,00000E+00;0,00000E+00;1,82329E-05;8,01582E-05;1,70875E-04;5,08569E-04;1,59326E-04;1,08464E-04;0,00000E+00;0,00000E+00;3,69782E-04;3,55180E-04;4,68595E-04;1,47170E-04;0,00000E+00;0,00000E+00;1,97208E-05;0,00000E+00;1,77487E-04;4,15853E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,31139E-06;0,00000E+00;3,10010E-05;3,76926E-06;0,00000E+00;0,00000E+00;4,93019E-06;1,97208E-05;0,00000E+00;7,70156E-05;0,00000E+00;5,52557E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,88553E-04;5,10636E-05
338;0,00000E+00;3,39133E-05;1,44937E-05;1,80871E-04;3,73240E-04;1,45287E-04;1,11937E-03;2,98244E-04;5,25788E-05;5,41443E-04;1,00945E-04;6,83460E-04;1,15583E-03;0,00000E+00;8,13919E-04;1,44697E-03;8,13919E-04;1,22857E-03;0,00000E+00;5,18077E-04;0,00000E+00;0,00000E+00;4,18063E-05;1,13044E-04;1,22094E-04;2,16228E-04;9,00384E-05;2,48698E-04;9,01942E-05;0,00000E+00;0,00000E+00;4,67193E-04;6,41781E-04;3,37446E-04;5,39325E-04;4,32932E-04;4,52177E-05;0,00000E+00;8,03814E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,29978E-06;0,00000E+00;0,00000E+00;8,64253E-06;8,49723E-05;9,01942E-05;1,13044E-05;4,52177E-05;7,45231E-05;0,00000E+00;0,00000E+00;1,26696E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,37461E-04
339;0,00000E+00;2,13954E-04;1,83716E-04;4,01163E-04;3,15427E-04;7,64592E-04;1,47318E-03;5,87967E-05;7,46350E-04;3,00136E-04;8,22562E-05;2,42541E-04;5,23950E-04;3,68377E-04;2,13954E-04;5,34884E-04;0,00000E+00;2,01623E-03;0,00000E+00;2,57392E-03;7,05179E-05;0,00000E+00;1,18687E-04;0,00000E+00;9,94899E-05;2,16269E-04;2,54752E-05;0,00000E+00;7,34959E-05;0,00000E+00;4,62949E-04;6,88545E-04;1,81583E-04;0,00000E+00;1,19204E-03;3,52780E-04;0,00000E+00;0,00000E+00;9,11754E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,92407E-05;7,34959E-05;0,00000E+00;1,20349E-04;6,07261E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,96445E-05;0,00000E+00;0,00000E+00;3,36772E-04;3,42549E-04
340;0,00000E+00;5,14644E-05;8,98273E-04;9,64958E-05;3,46296E-04;1,55438E-04;1,62789E-03;0,00000E+00;3,23856E-03;9,07373E-05;0,00000E+00;5,83409E-05;3,45601E-04;8,86095E-05;5,14644E-05;1,28661E-04;0,00000E+00;1,66581E-03;1,84865E-03;6,19130E-04;1,14307E-04;0,00000E+00;2,85491E-05;3,02182E-04;0,00000E+00;9,63898E-06;0,00000E+00;2,48856E-04;0,00000E+00;0,00000E+00;8,21428E-04;7,40495E-05;0,00000E+00;0,00000E+00;1,81022E-04;0,00000E+00;7,11017E-04;0,00000E+00;4,25934E-04;1,03810E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,71796E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,17826E-04;0,00000E+00;0,00000E+00;3,55414E-04;2,49025E-05;9,53610E-06;0,00000E+00;3,14914E-04;8,10072E-05;0,00000E+00
