timestamp,Lamp 1_%,Lamp 2_%,Lamp 3_%,Lamp 4_%,Lamp 5_%,Lamp 6_%
2024-01-01 17:35:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:40:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:45:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:50:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 17:55:00,2020.2066662803556,1273.4260627080969,7104.540142273876,5782.577715594697,523.1378773323355,19.276110565528963
2024-01-01 18:00:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:05:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:10:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:15:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:20:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:25:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:30:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:35:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:40:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:45:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:50:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 18:55:00,1800.5871540172925,1134.9901217407514,6332.195576273418,5153.945547055007,466.2668218191876,17.18057743449293
2024-01-01 19:00:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:05:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:10:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:15:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:20:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:25:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:30:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:35:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:40:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:45:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:50:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 19:55:00,1550.159096331923,977.1341851117105,5451.505388346629,4437.12794126154,401.4178117111282,14.791079860196756
2024-01-01 20:00:00,1273.2073867230135,802.5592116626301,4477.538431782388,3644.389846188806,329.7004315506471,12.148502808630521
